3,"SELECT    S.specObjID,   a.plateid,   a.mjd,   a.fiberid,   S.objID        INTO MYDB.SIII_M2_ID FROM  MYDB.SIII_m2 as a      JOIN  SpecPhotoAll as S ON S.plate = a.plateid and S.mjd = a.mjd and S.fiberID = a.fiberid     ORDER BY A.plateid"
2019-05-29 04:33:00,3
