1,"SELECT top #    m.id, m.ra, m.dec, n.objid   --into MyDB.Y2a FROM MyDB.data AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-05-29 03:15:00,1
