1,"select z.z, p.dec,p.ra       into mydb.z_dec6 from photoObj p       join photoz z ON z.objID = p.objID        Join photoObjAll a ON a.objID = p.objID       where (z.photoErrorClass =# or z.photoErrorClass =#        or z.photoErrorClass = #  or z.photoErrorClass =#)        AND p.modelMag_r < #       AND p.modelMag_r > #       AND p.type = #         AND a.extinction_r < #      AND z.z >= # AND z.z < #"
2019-05-29 13:19:00,1
