1,"SELECT /*ph.ra, ph.dec*/      dbo.fGetNearbyObjEq(p.ra, p.#dec, p.#SearchRadius) as match1 INTO MyDB.redmappermatch1 From PhotoObj ph, MyDB.redmapper1 as p   JOIN PhotoObj ph ON ph.objID = redmapper1match.objID    where    ph.petroMag_i< p.#i"
2019-05-29 15:23:00,1
