1,"SELECT    y.specObjID, bestObjID, id, specsfr_tot_p5#, y.cluster   into MyDB.PGAllc FROM MyDB.PGAllb AS y   join galSpecExtra as s on y.specobjid=s.specobjid   order by id"
2019-05-29 16:51:00,1
