2,"select * into mydb.Remaining_final_may3#_candidates2 from mydb.Remaining_final_may3# t,   mydb.listofcandidates_aftervisual_coord2 m      where       t.dec = m.column2     AND      (t.Comment!=&&& AND t.Comment!=&&& AND t.Comment!=&&&)"
2019-05-29 13:08:00,2
