155,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-29 00:01:00,1
2019-05-29 00:02:00,1
2019-05-29 00:09:00,1
2019-05-29 00:23:00,1
2019-05-29 00:34:00,1
2019-05-29 00:44:00,1
2019-05-29 00:55:00,1
2019-05-29 01:40:00,1
2019-05-29 01:51:00,1
2019-05-29 02:00:00,1
2019-05-29 02:11:00,1
2019-05-29 02:14:00,1
2019-05-29 02:24:00,1
2019-05-29 02:29:00,1
2019-05-29 02:41:00,1
2019-05-29 02:54:00,1
2019-05-29 03:03:00,1
2019-05-29 03:14:00,1
2019-05-29 03:27:00,1
2019-05-29 03:39:00,1
2019-05-29 03:48:00,1
2019-05-29 03:58:00,1
2019-05-29 04:05:00,1
2019-05-29 04:07:00,1
2019-05-29 04:15:00,1
2019-05-29 04:23:00,1
2019-05-29 04:30:00,1
2019-05-29 04:38:00,1
2019-05-29 04:47:00,1
2019-05-29 04:49:00,1
2019-05-29 04:52:00,1
2019-05-29 04:59:00,1
2019-05-29 05:04:00,1
2019-05-29 05:06:00,1
2019-05-29 05:09:00,1
2019-05-29 05:12:00,1
2019-05-29 05:15:00,1
2019-05-29 05:18:00,1
2019-05-29 05:25:00,1
2019-05-29 05:29:00,1
2019-05-29 05:34:00,1
2019-05-29 05:43:00,1
2019-05-29 05:51:00,1
2019-05-29 05:54:00,1
2019-05-29 05:55:00,1
2019-05-29 05:56:00,1
2019-05-29 06:02:00,1
2019-05-29 06:09:00,1
2019-05-29 06:17:00,1
2019-05-29 06:24:00,1
2019-05-29 06:32:00,1
2019-05-29 06:40:00,1
2019-05-29 06:48:00,1
2019-05-29 06:55:00,1
2019-05-29 07:03:00,1
2019-05-29 07:08:00,1
2019-05-29 07:13:00,1
2019-05-29 07:20:00,1
2019-05-29 07:27:00,1
2019-05-29 07:36:00,1
2019-05-29 07:44:00,1
2019-05-29 07:52:00,1
2019-05-29 08:00:00,1
2019-05-29 08:06:00,1
2019-05-29 08:09:00,1
2019-05-29 08:15:00,1
2019-05-29 08:21:00,1
2019-05-29 08:28:00,1
2019-05-29 08:34:00,1
2019-05-29 08:38:00,1
2019-05-29 08:43:00,1
2019-05-29 08:51:00,1
2019-05-29 09:00:00,1
2019-05-29 09:06:00,1
2019-05-29 09:11:00,1
2019-05-29 09:13:00,1
2019-05-29 09:16:00,1
2019-05-29 09:18:00,1
2019-05-29 09:20:00,1
2019-05-29 09:26:00,1
2019-05-29 09:34:00,1
2019-05-29 09:37:00,1
2019-05-29 09:39:00,1
2019-05-29 09:41:00,1
2019-05-29 09:47:00,1
2019-05-29 09:54:00,1
2019-05-29 10:02:00,1
2019-05-29 10:10:00,1
2019-05-29 10:12:00,1
2019-05-29 10:14:00,2
2019-05-29 10:19:00,1
2019-05-29 10:26:00,1
2019-05-29 10:32:00,1
2019-05-29 10:34:00,1
2019-05-29 10:38:00,1
2019-05-29 14:56:00,1
2019-05-29 15:02:00,1
2019-05-29 15:10:00,1
2019-05-29 15:18:00,1
2019-05-29 15:27:00,1
2019-05-29 15:31:00,1
2019-05-29 15:35:00,1
2019-05-29 15:40:00,1
2019-05-29 15:42:00,1
2019-05-29 15:43:00,2
2019-05-29 15:47:00,1
2019-05-29 15:52:00,1
2019-05-29 15:58:00,1
2019-05-29 16:03:00,1
2019-05-29 16:05:00,1
2019-05-29 16:09:00,1
2019-05-29 16:13:00,1
2019-05-29 16:15:00,1
2019-05-29 16:19:00,1
2019-05-29 16:27:00,1
2019-05-29 16:46:00,1
2019-05-29 16:52:00,1
2019-05-29 17:00:00,1
2019-05-29 17:06:00,1
2019-05-29 17:12:00,1
2019-05-29 17:19:00,1
2019-05-29 17:22:00,1
2019-05-29 17:26:00,1
2019-05-29 17:29:00,1
2019-05-29 17:34:00,1
2019-05-29 17:40:00,1
2019-05-29 17:46:00,1
2019-05-29 17:52:00,1
2019-05-29 17:55:00,1
2019-05-29 17:56:00,1
2019-05-29 17:58:00,1
2019-05-29 18:03:00,1
2019-05-29 18:10:00,1
2019-05-29 18:15:00,1
2019-05-29 18:59:00,1
2019-05-29 19:05:00,1
2019-05-29 19:09:00,1
2019-05-29 19:16:00,1
2019-05-29 19:20:00,1
2019-05-29 19:36:00,1
2019-05-29 19:42:00,1
2019-05-29 19:47:00,1
2019-05-29 20:34:00,1
2019-05-29 20:41:00,1
2019-05-29 20:44:00,1
2019-05-29 20:50:00,1
2019-05-29 22:01:00,1
2019-05-29 22:13:00,1
2019-05-29 22:20:00,1
2019-05-29 22:36:00,1
2019-05-29 23:18:00,1
2019-05-29 23:29:00,1
2019-05-29 23:40:00,1
