218,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-05-29 09:30:00,2
2019-05-29 09:31:00,2
2019-05-29 09:32:00,2
2019-05-29 09:33:00,2
2019-05-29 09:39:00,2
2019-05-29 09:41:00,2
2019-05-29 09:44:00,2
2019-05-29 09:45:00,2
2019-05-29 09:46:00,2
2019-05-29 09:48:00,2
2019-05-29 11:11:00,2
2019-05-29 11:12:00,2
2019-05-29 11:13:00,2
2019-05-29 11:15:00,2
2019-05-29 11:24:00,2
2019-05-29 11:25:00,2
2019-05-29 11:26:00,2
2019-05-29 11:28:00,3
2019-05-29 11:37:00,2
2019-05-29 11:38:00,2
2019-05-29 11:39:00,2
2019-05-29 11:41:00,4
2019-05-29 12:04:00,2
2019-05-29 12:05:00,2
2019-05-29 12:06:00,3
2019-05-29 12:08:00,2
2019-05-29 12:10:00,1
2019-05-29 12:11:00,1
2019-05-29 12:13:00,1
2019-05-29 12:14:00,2
2019-05-29 12:17:00,2
2019-05-29 12:18:00,1
2019-05-29 12:19:00,3
2019-05-29 12:20:00,3
2019-05-29 12:22:00,3
2019-05-29 12:31:00,3
2019-05-29 12:32:00,2
2019-05-29 12:33:00,2
2019-05-29 12:35:00,3
2019-05-29 12:49:00,3
2019-05-29 12:50:00,2
2019-05-29 12:51:00,2
2019-05-29 12:53:00,2
2019-05-29 13:02:00,2
2019-05-29 13:03:00,1
2019-05-29 13:04:00,2
2019-05-29 13:06:00,1
2019-05-29 13:14:00,2
2019-05-29 13:15:00,6
2019-05-29 13:16:00,4
2019-05-29 13:17:00,1
2019-05-29 13:18:00,1
2019-05-29 13:46:00,3
2019-05-29 13:47:00,2
2019-05-29 13:48:00,2
2019-05-29 13:50:00,2
2019-05-29 13:59:00,2
2019-05-29 14:00:00,2
2019-05-29 14:01:00,1
2019-05-29 14:02:00,2
2019-05-29 14:03:00,1
2019-05-29 14:12:00,2
2019-05-29 14:13:00,2
2019-05-29 14:14:00,2
2019-05-29 14:16:00,2
2019-05-29 14:50:00,2
2019-05-29 14:51:00,2
2019-05-29 14:52:00,2
2019-05-29 14:54:00,2
2019-05-29 15:04:00,2
2019-05-29 15:05:00,2
2019-05-29 15:06:00,2
2019-05-29 15:08:00,2
2019-05-29 15:17:00,2
2019-05-29 15:18:00,2
2019-05-29 15:19:00,2
2019-05-29 15:21:00,2
2019-05-29 15:31:00,2
2019-05-29 15:32:00,2
2019-05-29 15:33:00,2
2019-05-29 15:35:00,2
2019-05-29 15:57:00,2
2019-05-29 15:58:00,2
2019-05-29 15:59:00,2
2019-05-29 16:01:00,2
2019-05-29 16:03:00,3
2019-05-29 16:04:00,2
2019-05-29 16:05:00,2
2019-05-29 16:07:00,2
2019-05-29 16:17:00,2
2019-05-29 16:18:00,2
2019-05-29 16:19:00,2
2019-05-29 16:21:00,2
2019-05-29 16:26:00,4
2019-05-29 16:27:00,2
2019-05-29 16:28:00,2
2019-05-29 16:32:00,2
2019-05-29 16:34:00,2
2019-05-29 16:35:00,2
2019-05-29 16:37:00,2
2019-05-29 16:43:00,2
2019-05-29 16:44:00,2
2019-05-29 16:46:00,2
2019-05-29 16:48:00,2
