1387,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-05-29 00:04:00,3
2019-05-29 00:07:00,3
2019-05-29 00:09:00,3
2019-05-29 00:14:00,3
2019-05-29 00:17:00,5
2019-05-29 00:19:00,3
2019-05-29 00:24:00,3
2019-05-29 00:27:00,3
2019-05-29 00:29:00,3
2019-05-29 00:34:00,3
2019-05-29 00:37:00,5
2019-05-29 00:39:00,3
2019-05-29 00:44:00,3
2019-05-29 00:47:00,3
2019-05-29 00:49:00,3
2019-05-29 00:54:00,3
2019-05-29 00:57:00,5
2019-05-29 00:59:00,3
2019-05-29 01:04:00,3
2019-05-29 01:07:00,3
2019-05-29 01:09:00,3
2019-05-29 01:14:00,3
2019-05-29 01:17:00,3
2019-05-29 01:19:00,3
2019-05-29 01:24:00,3
2019-05-29 01:27:00,3
2019-05-29 01:29:00,5
2019-05-29 01:34:00,3
2019-05-29 01:37:00,4
2019-05-29 01:39:00,3
2019-05-29 01:44:00,3
2019-05-29 01:47:00,3
2019-05-29 01:49:00,3
2019-05-29 01:54:00,3
2019-05-29 01:57:00,4
2019-05-29 01:59:00,3
2019-05-29 02:04:00,3
2019-05-29 02:07:00,7
2019-05-29 02:09:00,3
2019-05-29 02:14:00,3
2019-05-29 02:17:00,3
2019-05-29 02:19:00,3
2019-05-29 02:24:00,3
2019-05-29 02:27:00,5
2019-05-29 02:29:00,3
2019-05-29 02:34:00,3
2019-05-29 02:37:00,4
2019-05-29 02:39:00,3
2019-05-29 02:44:00,3
2019-05-29 02:47:00,5
2019-05-29 02:49:00,3
2019-05-29 02:54:00,3
2019-05-29 02:57:00,5
2019-05-29 02:59:00,3
2019-05-29 03:04:00,3
2019-05-29 03:07:00,3
2019-05-29 03:09:00,3
2019-05-29 03:14:00,3
2019-05-29 03:17:00,3
2019-05-29 03:19:00,3
2019-05-29 03:24:00,3
2019-05-29 03:27:00,5
2019-05-29 03:29:00,4
2019-05-29 03:34:00,3
2019-05-29 03:37:00,4
2019-05-29 03:39:00,4
2019-05-29 03:44:00,3
2019-05-29 03:47:00,3
2019-05-29 03:49:00,3
2019-05-29 03:54:00,3
2019-05-29 03:57:00,3
2019-05-29 03:59:00,4
2019-05-29 04:04:00,3
2019-05-29 04:07:00,4
2019-05-29 04:09:00,3
