1,"select p.objid, p.ra, p.dec, p.u, p.uerr, p.g, p.r, p.i, p.z from galaxy p, dbo.fgetNearByObjEq(# ,#,#) n where p.objid=n.objid"
2019-05-29 07:01:00,1
