2,"SELECT ph.ra, ph.dec, dbo.fGetNearbyObjAllEq(p.ra, p.#dec, #) INTO MyDB.redmappermatch1     From PhotoObj ph, MyDB.redmapper1 as p    where    ph.petroMag_i< p.#i"
2019-05-29 17:17:00,2
