1,"SELECT TOP # MJD, plate, fiberID, ra, dec, modelMag_g, modelMag_r into mydb.all_gal_ids from SpecPhoto WHERE class = &&& AND zWarning = # AND modelMag_g - modelMag_r BETWEEN # and #"
2019-05-29 11:29:00,1
