1,"SELECT     m.id, n.objid as dr1#objid into mydb.MyTable from MyDB.data AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-05-29 03:16:00,1
