1,"SELECT ra, dec      dbo.fGetNearbyObjEq(p.ra, p.#dec, p.#SearchRadius) as match1 INTO MyDB.redmappermatch1 From PhotoObj ph, MyDB.redmapper1 as p   JOIN PhotoObj ph ON ph.objID = redmapper1match.objID    where    PhotoObj.petroMag_i< p.#i"
2019-05-29 15:39:00,1
