1,"SELECT    m.id, m.ra AS ra1, m.dec AS dec1, m.objid AS oldobjid ,n.objid, n.distance, o.ra AS ra2, o.dec AS dec2, o.objid AS newobjid   into MyDB.Y1#a FROM MyDB.Yang1# AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-05-29 15:33:00,1
