27,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-02 04:11:00,1
2019-04-02 07:36:00,1
2019-04-02 07:38:00,1
2019-04-02 07:42:00,1
2019-04-02 07:45:00,1
2019-04-02 07:56:00,1
2019-04-02 10:21:00,1
2019-04-02 10:26:00,1
2019-04-02 13:34:00,1
2019-04-02 13:43:00,1
2019-04-02 13:52:00,1
2019-04-02 14:06:00,1
2019-04-02 14:07:00,1
2019-04-02 14:50:00,1
2019-04-02 15:01:00,1
2019-04-02 16:07:00,1
2019-04-02 16:09:00,1
2019-04-02 16:18:00,1
2019-04-02 16:25:00,1
2019-04-02 16:26:00,1
2019-04-02 16:27:00,1
2019-04-02 16:29:00,1
2019-04-02 16:30:00,1
2019-04-02 16:31:00,1
2019-04-02 16:33:00,1
2019-04-02 16:36:00,1
2019-04-02 21:50:00,1
