1,"SELECT pz.objID, gal.ra, gal.dec, pz.z, pz.zErr FROM Galaxy gal JOIN Photoz pz on pz.objID = gal.objID WHERE pz.z BETWEEN # AND # and pz.photoErrorClass = #"
2019-04-02 12:39:00,1
