1365,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-02 18:37:00,1
2019-04-02 18:38:00,16
2019-04-02 18:39:00,16
2019-04-02 18:40:00,15
2019-04-02 18:41:00,20
2019-04-02 18:42:00,19
2019-04-02 18:43:00,20
2019-04-02 18:44:00,27
2019-04-02 18:45:00,29
2019-04-02 18:46:00,30
2019-04-02 18:47:00,29
2019-04-02 18:48:00,30
2019-04-02 18:49:00,28
2019-04-02 18:50:00,29
2019-04-02 18:51:00,29
2019-04-02 18:52:00,28
2019-04-02 18:53:00,29
2019-04-02 18:54:00,29
2019-04-02 18:55:00,29
2019-04-02 18:56:00,31
2019-04-02 18:57:00,30
2019-04-02 18:58:00,31
2019-04-02 18:59:00,31
2019-04-02 19:00:00,31
2019-04-02 19:01:00,31
2019-04-02 19:02:00,32
2019-04-02 19:03:00,32
2019-04-02 19:04:00,32
2019-04-02 19:05:00,31
2019-04-02 19:06:00,32
2019-04-02 19:07:00,31
2019-04-02 19:08:00,31
2019-04-02 19:09:00,32
2019-04-02 19:10:00,32
2019-04-02 19:11:00,31
2019-04-02 19:12:00,32
2019-04-02 19:13:00,32
2019-04-02 19:14:00,32
2019-04-02 19:15:00,32
2019-04-02 19:16:00,31
2019-04-02 19:17:00,31
2019-04-02 19:18:00,31
2019-04-02 19:19:00,32
2019-04-02 19:20:00,31
2019-04-02 19:21:00,31
2019-04-02 19:22:00,31
2019-04-02 19:23:00,29
2019-04-02 19:24:00,29
2019-04-02 19:25:00,7
