1,"select top # run,rerun,camcol,field,p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid from star p where (p.r BETWEEN # AND #)"
2019-04-02 19:40:00,1
