531,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-02 00:00:00,1
2019-04-02 00:03:00,1
2019-04-02 00:09:00,1
2019-04-02 00:11:00,1
2019-04-02 00:15:00,1
2019-04-02 00:18:00,1
2019-04-02 00:23:00,1
2019-04-02 00:27:00,1
2019-04-02 00:29:00,1
2019-04-02 00:32:00,1
2019-04-02 00:35:00,1
2019-04-02 00:38:00,1
2019-04-02 00:41:00,1
2019-04-02 00:43:00,1
2019-04-02 00:48:00,1
2019-04-02 00:51:00,1
2019-04-02 00:55:00,1
2019-04-02 01:04:00,1
2019-04-02 01:09:00,1
2019-04-02 01:12:00,1
2019-04-02 01:15:00,1
2019-04-02 01:18:00,1
2019-04-02 01:22:00,1
2019-04-02 01:25:00,1
2019-04-02 01:29:00,1
2019-04-02 01:31:00,1
2019-04-02 01:34:00,1
2019-04-02 01:36:00,1
2019-04-02 01:38:00,1
2019-04-02 01:41:00,1
2019-04-02 01:44:00,1
2019-04-02 01:47:00,1
2019-04-02 01:50:00,1
2019-04-02 01:53:00,1
2019-04-02 01:56:00,1
2019-04-02 01:59:00,1
2019-04-02 02:03:00,1
2019-04-02 02:07:00,1
2019-04-02 02:11:00,1
2019-04-02 02:14:00,1
2019-04-02 02:17:00,1
2019-04-02 02:20:00,1
2019-04-02 02:22:00,1
2019-04-02 02:26:00,1
2019-04-02 02:29:00,1
2019-04-02 02:31:00,1
2019-04-02 02:34:00,1
2019-04-02 02:37:00,1
2019-04-02 02:40:00,1
2019-04-02 02:43:00,1
2019-04-02 02:46:00,1
2019-04-02 02:49:00,1
2019-04-02 02:53:00,1
2019-04-02 02:58:00,1
2019-04-02 03:01:00,1
2019-04-02 03:05:00,1
2019-04-02 03:10:00,1
2019-04-02 03:14:00,1
2019-04-02 03:18:00,1
2019-04-02 03:27:00,1
2019-04-02 03:31:00,1
2019-04-02 03:34:00,1
2019-04-02 03:38:00,1
2019-04-02 03:42:00,1
2019-04-02 03:45:00,1
2019-04-02 03:47:00,1
2019-04-02 03:50:00,1
2019-04-02 03:52:00,1
2019-04-02 03:55:00,1
2019-04-02 03:57:00,1
2019-04-02 04:01:00,1
2019-04-02 04:04:00,1
2019-04-02 04:06:00,1
2019-04-02 04:09:00,1
2019-04-02 04:12:00,1
2019-04-02 04:15:00,1
2019-04-02 04:17:00,1
2019-04-02 04:20:00,1
2019-04-02 04:23:00,1
2019-04-02 04:26:00,1
2019-04-02 04:29:00,1
2019-04-02 04:31:00,1
2019-04-02 04:35:00,1
2019-04-02 04:38:00,1
2019-04-02 04:41:00,1
2019-04-02 04:45:00,1
2019-04-02 04:48:00,1
2019-04-02 04:51:00,1
2019-04-02 04:55:00,1
2019-04-02 04:58:00,1
2019-04-02 05:00:00,1
2019-04-02 05:07:00,1
2019-04-02 05:11:00,1
2019-04-02 05:14:00,1
2019-04-02 05:17:00,1
2019-04-02 05:20:00,1
2019-04-02 05:22:00,1
2019-04-02 05:25:00,1
2019-04-02 05:27:00,1
2019-04-02 05:30:00,1
2019-04-02 05:33:00,1
2019-04-02 05:36:00,1
2019-04-02 05:38:00,1
2019-04-02 05:41:00,1
2019-04-02 05:44:00,1
2019-04-02 05:47:00,1
2019-04-02 05:51:00,1
2019-04-02 05:54:00,1
2019-04-02 05:56:00,1
2019-04-02 05:59:00,1
2019-04-02 06:01:00,1
2019-04-02 06:04:00,1
2019-04-02 06:06:00,1
2019-04-02 06:09:00,1
2019-04-02 06:12:00,1
2019-04-02 06:15:00,1
2019-04-02 06:18:00,1
2019-04-02 06:21:00,1
2019-04-02 06:24:00,1
2019-04-02 06:31:00,1
2019-04-02 06:35:00,1
2019-04-02 06:39:00,1
2019-04-02 06:43:00,1
2019-04-02 06:47:00,1
2019-04-02 06:50:00,1
2019-04-02 06:54:00,1
2019-04-02 06:58:00,1
2019-04-02 07:02:00,1
2019-04-02 07:07:00,1
2019-04-02 07:14:00,1
2019-04-02 07:20:00,1
2019-04-02 07:27:00,1
2019-04-02 07:34:00,1
2019-04-02 07:36:00,1
2019-04-02 07:39:00,1
2019-04-02 07:41:00,1
2019-04-02 07:44:00,1
2019-04-02 07:47:00,1
2019-04-02 07:51:00,1
2019-04-02 07:55:00,1
2019-04-02 07:58:00,1
2019-04-02 08:01:00,1
2019-04-02 08:03:00,1
2019-04-02 08:06:00,1
2019-04-02 08:09:00,1
2019-04-02 08:12:00,1
2019-04-02 08:15:00,1
2019-04-02 08:18:00,1
2019-04-02 08:24:00,1
2019-04-02 08:28:00,1
2019-04-02 08:32:00,1
2019-04-02 08:34:00,1
2019-04-02 08:39:00,1
2019-04-02 08:42:00,1
2019-04-02 08:44:00,1
2019-04-02 08:46:00,1
2019-04-02 08:49:00,1
2019-04-02 08:52:00,1
2019-04-02 08:53:00,1
2019-04-02 08:56:00,1
2019-04-02 08:58:00,1
2019-04-02 09:01:00,1
2019-04-02 09:03:00,1
2019-04-02 09:05:00,1
2019-04-02 09:08:00,1
2019-04-02 09:10:00,1
2019-04-02 09:12:00,1
2019-04-02 09:14:00,1
2019-04-02 09:17:00,1
2019-04-02 09:19:00,1
2019-04-02 09:21:00,1
2019-04-02 09:23:00,1
2019-04-02 09:26:00,1
2019-04-02 09:28:00,1
2019-04-02 09:30:00,1
2019-04-02 09:32:00,1
2019-04-02 09:34:00,1
2019-04-02 09:37:00,1
2019-04-02 09:39:00,1
2019-04-02 09:41:00,1
2019-04-02 09:43:00,1
2019-04-02 09:46:00,1
2019-04-02 09:48:00,1
2019-04-02 09:50:00,1
2019-04-02 09:53:00,1
2019-04-02 09:55:00,1
2019-04-02 09:57:00,1
2019-04-02 09:59:00,1
2019-04-02 10:02:00,1
2019-04-02 10:04:00,1
2019-04-02 10:06:00,1
2019-04-02 10:08:00,1
2019-04-02 10:10:00,1
2019-04-02 10:13:00,1
2019-04-02 10:15:00,1
2019-04-02 10:17:00,1
2019-04-02 10:19:00,1
2019-04-02 10:22:00,1
2019-04-02 10:25:00,1
2019-04-02 10:27:00,1
2019-04-02 10:29:00,1
2019-04-02 10:32:00,1
2019-04-02 10:34:00,1
2019-04-02 10:36:00,1
2019-04-02 10:39:00,1
2019-04-02 10:41:00,1
2019-04-02 10:43:00,1
2019-04-02 10:46:00,1
2019-04-02 10:48:00,1
2019-04-02 10:50:00,1
2019-04-02 10:53:00,1
2019-04-02 10:56:00,1
2019-04-02 10:59:00,1
2019-04-02 11:01:00,1
2019-04-02 11:03:00,1
2019-04-02 11:06:00,1
