10,select * from spephoa1#
2019-04-02 04:20:00,1
2019-04-02 04:21:00,1
2019-04-02 04:22:00,1
2019-04-02 04:23:00,1
2019-04-02 04:25:00,1
2019-04-02 04:26:00,1
2019-04-02 04:27:00,1
2019-04-02 04:28:00,1
2019-04-02 04:30:00,1
2019-04-02 04:31:00,1
