1,"SELECT p.ra,p.dec, s.z as redshift, s.plate, s.mjd, s.fiberid into mydb.MyTable from PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra > # and p.ra < # and p.dec > # and p.dec < #"
2019-04-02 02:12:00,1
