18,"SELECT TOP # specObjID, survey, bestobjid, z  FROM SpecObj  WHERE class = &&&  AND zWarning = #  AND z BETWEEN # and # AND (survey = &&& OR survey = &&&)  order by newid()"
2019-04-02 23:20:00,1
2019-04-02 23:22:00,2
2019-04-02 23:23:00,1
2019-04-02 23:25:00,5
2019-04-02 23:26:00,7
2019-04-02 23:27:00,1
2019-04-02 23:29:00,1
