5,"SELECT Galaxy.ra,Galaxy.dec,Galaxy.dered_u,Galaxy.dered_g,Galaxy.dered_r,Galaxy.dered_i,Galaxy.dered_z,Photoz.z,Photoz.zErr FROM Photoz,Galaxy WHERE  Galaxy.mode=#  and Galaxy.type=#  and Photoz.z between # and #  and photoErrorClass between # and #  and Galaxy.dered_r between # and #"
2019-04-02 04:55:00,1
2019-04-02 04:56:00,1
2019-04-02 04:57:00,1
2019-04-02 04:58:00,1
2019-04-02 05:04:00,1
