47,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-04-02 07:57:00,2
2019-04-02 08:06:00,2
2019-04-02 08:16:00,2
2019-04-02 08:29:00,2
2019-04-02 10:16:00,4
2019-04-02 10:17:00,4
2019-04-02 10:18:00,3
2019-04-02 10:19:00,2
2019-04-02 10:20:00,2
2019-04-02 13:52:00,2
2019-04-02 13:53:00,2
2019-04-02 13:54:00,2
2019-04-02 13:56:00,2
2019-04-02 14:23:00,2
2019-04-02 14:26:00,2
2019-04-02 14:27:00,2
2019-04-02 14:30:00,2
2019-04-02 15:24:00,2
2019-04-02 15:26:00,2
2019-04-02 15:27:00,2
2019-04-02 15:30:00,2
