1,"SELECT    p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z,    s.specobjid, s.ra, s.dec, s.class, s.z, s.zerr,    s.velDisp, s.class, s.plate, s.MJD, s.FiberID into mydb.MyTable_# from PhotoObjAll as p   JOIN SpecObjAll AS s on s.bestobjid=p.objid WHERE    s.sciencePrimary > # AND    s.bossPrimary > #"
2019-04-02 16:04:00,1
