5,"SELECT TOP # bestobjid,survey,z from SpecObj where class = &&& and survey = &&& and zWarning = # and z >= # and z < #"
2019-04-02 20:21:00,1
2019-04-02 20:22:00,1
2019-04-02 20:24:00,1
2019-04-02 20:35:00,1
2019-04-02 20:48:00,1
