2801,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-02 05:02:00,2
2019-04-02 05:11:00,2
2019-04-02 05:16:00,2
2019-04-02 05:19:00,2
2019-04-02 05:28:00,2
2019-04-02 05:45:00,2
2019-04-02 05:47:00,2
2019-04-02 05:55:00,2
2019-04-02 06:02:00,2
2019-04-02 06:03:00,2
2019-04-02 06:07:00,2
2019-04-02 06:16:00,2
2019-04-02 06:25:00,2
2019-04-02 06:27:00,2
2019-04-02 06:35:00,2
2019-04-02 06:40:00,2
2019-04-02 06:46:00,2
2019-04-02 06:48:00,2
2019-04-02 06:49:00,2
2019-04-02 06:50:00,2
2019-04-02 06:52:00,4
2019-04-02 06:54:00,2
2019-04-02 06:55:00,2
2019-04-02 06:56:00,2
2019-04-02 06:57:00,2
2019-04-02 06:58:00,2
2019-04-02 06:59:00,2
2019-04-02 07:23:00,2
2019-04-02 07:29:00,2
2019-04-02 07:31:00,2
2019-04-02 07:37:00,2
2019-04-02 07:48:00,2
2019-04-02 07:52:00,2
2019-04-02 07:55:00,2
2019-04-02 07:57:00,2
2019-04-02 08:00:00,2
2019-04-02 08:10:00,2
2019-04-02 08:19:00,2
2019-04-02 08:20:00,2
2019-04-02 08:22:00,2
2019-04-02 08:23:00,2
2019-04-02 08:24:00,2
2019-04-02 08:30:00,2
2019-04-02 08:31:00,2
2019-04-02 08:38:00,2
2019-04-02 08:43:00,2
2019-04-02 08:46:00,2
2019-04-02 08:47:00,2
2019-04-02 09:14:00,2
2019-04-02 09:16:00,2
2019-04-02 09:28:00,2
2019-04-02 09:32:00,2
2019-04-02 09:35:00,2
2019-04-02 09:44:00,1
2019-04-02 09:45:00,1
2019-04-02 10:05:00,2
2019-04-02 10:08:00,2
2019-04-02 10:10:00,2
2019-04-02 10:14:00,2
2019-04-02 10:15:00,1
2019-04-02 10:16:00,1
2019-04-02 10:20:00,2
2019-04-02 10:22:00,2
2019-04-02 18:00:00,8
2019-04-02 18:01:00,12
2019-04-02 19:11:00,8
2019-04-02 19:12:00,5
2019-04-02 19:13:00,4
2019-04-02 19:14:00,14
2019-04-02 19:15:00,16
2019-04-02 19:16:00,12
2019-04-02 19:17:00,12
2019-04-02 19:18:00,14
2019-04-02 19:19:00,12
2019-04-02 19:20:00,14
2019-04-02 19:21:00,12
2019-04-02 19:22:00,13
2019-04-02 19:23:00,11
2019-04-02 19:24:00,12
2019-04-02 19:25:00,12
2019-04-02 19:27:00,8
2019-04-02 19:28:00,9
2019-04-02 19:29:00,10
2019-04-02 19:30:00,10
2019-04-02 19:31:00,12
2019-04-02 19:32:00,5
2019-04-02 19:33:00,8
2019-04-02 19:34:00,6
2019-04-02 19:35:00,12
2019-04-02 19:36:00,13
2019-04-02 19:37:00,9
2019-04-02 19:38:00,12
2019-04-02 19:39:00,12
2019-04-02 19:40:00,11
2019-04-02 19:41:00,14
2019-04-02 19:42:00,13
2019-04-02 19:43:00,12
2019-04-02 19:44:00,12
2019-04-02 19:45:00,15
2019-04-02 19:46:00,9
2019-04-02 19:47:00,10
2019-04-02 19:48:00,14
2019-04-02 19:49:00,12
2019-04-02 19:50:00,14
2019-04-02 19:51:00,14
2019-04-02 19:52:00,10
2019-04-02 19:53:00,12
2019-04-02 19:54:00,12
2019-04-02 19:55:00,14
2019-04-02 19:56:00,10
2019-04-02 19:57:00,14
2019-04-02 19:58:00,13
2019-04-02 19:59:00,11
2019-04-02 20:00:00,12
2019-04-02 20:01:00,8
2019-04-02 20:02:00,10
2019-04-02 20:03:00,8
2019-04-02 20:04:00,12
2019-04-02 20:05:00,16
2019-04-02 20:06:00,10
2019-04-02 20:07:00,10
2019-04-02 20:08:00,8
2019-04-02 20:09:00,12
2019-04-02 20:10:00,12
2019-04-02 20:11:00,10
2019-04-02 20:12:00,10
2019-04-02 20:13:00,18
2019-04-02 20:14:00,12
2019-04-02 20:15:00,12
2019-04-02 20:16:00,16
2019-04-02 20:17:00,10
2019-04-02 20:18:00,14
2019-04-02 20:19:00,13
2019-04-02 20:20:00,15
2019-04-02 20:21:00,12
2019-04-02 20:22:00,12
2019-04-02 20:23:00,12
2019-04-02 20:24:00,14
2019-04-02 20:25:00,16
2019-04-02 20:26:00,13
2019-04-02 20:27:00,15
2019-04-02 20:28:00,12
2019-04-02 20:29:00,15
2019-04-02 20:30:00,13
2019-04-02 20:31:00,16
2019-04-02 20:32:00,12
2019-04-02 20:33:00,6
2019-04-02 20:34:00,6
2019-04-02 20:35:00,4
2019-04-02 20:36:00,4
2019-04-02 20:37:00,4
2019-04-02 20:38:00,4
2019-04-02 20:39:00,4
2019-04-02 20:40:00,4
2019-04-02 20:41:00,4
2019-04-02 20:42:00,4
2019-04-02 20:43:00,4
2019-04-02 20:44:00,4
2019-04-02 20:45:00,4
2019-04-02 20:46:00,4
2019-04-02 20:47:00,4
2019-04-02 20:48:00,5
2019-04-02 20:49:00,7
2019-04-02 20:50:00,6
2019-04-02 20:51:00,4
2019-04-02 20:52:00,4
2019-04-02 20:53:00,3
2019-04-02 20:54:00,5
2019-04-02 20:55:00,3
2019-04-02 20:56:00,5
2019-04-02 20:57:00,6
2019-04-02 20:58:00,6
2019-04-02 20:59:00,12
2019-04-02 21:00:00,12
2019-04-02 21:01:00,14
2019-04-02 21:02:00,12
2019-04-02 21:03:00,16
2019-04-02 21:04:00,12
2019-04-02 21:05:00,8
2019-04-02 21:06:00,14
2019-04-02 21:07:00,12
2019-04-02 21:08:00,12
2019-04-02 21:09:00,8
2019-04-02 21:10:00,4
2019-04-02 21:11:00,4
2019-04-02 21:12:00,13
2019-04-02 21:13:00,14
2019-04-02 21:14:00,13
2019-04-02 21:15:00,12
2019-04-02 21:16:00,16
2019-04-02 21:17:00,10
2019-04-02 21:18:00,10
2019-04-02 21:19:00,12
