982,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-25 00:10:00,1
2019-06-25 01:26:00,42
2019-06-25 02:05:00,43
2019-06-25 02:18:00,42
2019-06-25 02:26:00,6
2019-06-25 02:27:00,8
2019-06-25 02:28:00,14
2019-06-25 02:29:00,8
2019-06-25 02:30:00,11
2019-06-25 02:31:00,9
2019-06-25 02:32:00,13
2019-06-25 02:33:00,8
2019-06-25 02:34:00,9
2019-06-25 02:35:00,46
2019-06-25 03:10:00,42
2019-06-25 03:19:00,18
2019-06-25 03:48:00,3
2019-06-25 04:14:00,1
2019-06-25 04:15:00,2
2019-06-25 07:18:00,60
2019-06-25 12:46:00,42
2019-06-25 12:47:00,18
2019-06-25 13:05:00,42
2019-06-25 13:53:00,42
2019-06-25 13:56:00,18
2019-06-25 14:49:00,18
2019-06-25 14:50:00,18
2019-06-25 14:52:00,42
2019-06-25 15:05:00,42
2019-06-25 15:23:00,42
2019-06-25 15:47:00,42
2019-06-25 16:28:00,18
2019-06-25 18:05:00,42
2019-06-25 18:07:00,42
2019-06-25 18:34:00,42
2019-06-25 18:51:00,42
2019-06-25 19:17:00,42
2019-06-25 19:34:00,1
2019-06-25 23:58:00,1
