132,select distinct parent from DBViewCols where viewname=&&&
2019-06-25 00:00:00,1
2019-06-25 00:02:00,1
2019-06-25 00:03:00,1
2019-06-25 00:23:00,1
2019-06-25 00:51:00,2
2019-06-25 00:52:00,3
2019-06-25 00:53:00,2
2019-06-25 00:54:00,2
2019-06-25 00:55:00,2
2019-06-25 00:58:00,1
2019-06-25 01:33:00,1
2019-06-25 01:35:00,2
2019-06-25 01:41:00,1
2019-06-25 01:56:00,2
2019-06-25 01:57:00,8
2019-06-25 01:58:00,9
2019-06-25 01:59:00,8
2019-06-25 02:00:00,7
2019-06-25 02:01:00,6
2019-06-25 02:36:00,1
2019-06-25 02:39:00,1
2019-06-25 03:03:00,1
2019-06-25 03:13:00,1
2019-06-25 03:45:00,1
2019-06-25 03:46:00,1
2019-06-25 04:00:00,1
2019-06-25 04:01:00,1
2019-06-25 04:18:00,1
2019-06-25 06:05:00,1
2019-06-25 06:30:00,1
2019-06-25 06:34:00,1
2019-06-25 06:38:00,1
2019-06-25 07:14:00,1
2019-06-25 07:19:00,2
2019-06-25 07:21:00,1
2019-06-25 07:48:00,3
2019-06-25 08:01:00,1
2019-06-25 08:14:00,1
2019-06-25 08:17:00,1
2019-06-25 08:33:00,1
2019-06-25 08:40:00,1
2019-06-25 10:59:00,1
2019-06-25 11:27:00,1
2019-06-25 11:31:00,1
2019-06-25 11:32:00,1
2019-06-25 11:49:00,1
2019-06-25 11:55:00,2
2019-06-25 12:06:00,1
2019-06-25 12:13:00,2
2019-06-25 12:20:00,1
2019-06-25 12:31:00,2
2019-06-25 12:49:00,1
2019-06-25 12:55:00,1
2019-06-25 12:57:00,1
2019-06-25 14:03:00,1
2019-06-25 14:05:00,2
2019-06-25 14:06:00,2
2019-06-25 15:26:00,1
2019-06-25 15:53:00,1
2019-06-25 16:00:00,1
2019-06-25 16:02:00,1
2019-06-25 16:11:00,1
2019-06-25 16:12:00,2
2019-06-25 16:24:00,1
2019-06-25 16:25:00,1
2019-06-25 16:27:00,1
2019-06-25 16:28:00,1
2019-06-25 16:48:00,1
2019-06-25 17:04:00,1
2019-06-25 17:46:00,1
2019-06-25 17:48:00,2
2019-06-25 18:03:00,1
2019-06-25 18:04:00,1
2019-06-25 18:23:00,1
2019-06-25 19:02:00,2
2019-06-25 19:13:00,1
2019-06-25 19:14:00,3
2019-06-25 21:36:00,1
