50,select * from galSpecInfo where specObjId=#
2019-06-25 00:05:00,1
2019-06-25 02:26:00,1
2019-06-25 13:35:00,1
2019-06-25 16:00:00,1
2019-06-25 16:03:00,1
2019-06-25 16:07:00,1
2019-06-25 16:09:00,1
2019-06-25 16:14:00,1
2019-06-25 16:17:00,1
2019-06-25 16:18:00,1
2019-06-25 16:20:00,1
2019-06-25 16:22:00,1
2019-06-25 16:23:00,1
2019-06-25 16:38:00,1
2019-06-25 16:42:00,1
2019-06-25 16:44:00,1
2019-06-25 16:46:00,1
2019-06-25 16:47:00,1
2019-06-25 16:50:00,1
2019-06-25 16:52:00,1
2019-06-25 17:44:00,1
2019-06-25 17:47:00,1
2019-06-25 17:51:00,1
2019-06-25 17:54:00,1
2019-06-25 18:02:00,1
2019-06-25 18:06:00,1
2019-06-25 18:08:00,1
2019-06-25 18:12:00,1
2019-06-25 18:17:00,1
2019-06-25 18:20:00,2
2019-06-25 18:22:00,1
2019-06-25 18:25:00,1
2019-06-25 18:33:00,1
2019-06-25 18:35:00,1
2019-06-25 18:37:00,1
2019-06-25 18:44:00,1
2019-06-25 18:48:00,1
2019-06-25 18:50:00,1
2019-06-25 18:53:00,2
2019-06-25 18:56:00,1
2019-06-25 18:59:00,1
2019-06-25 19:00:00,1
2019-06-25 19:04:00,1
2019-06-25 19:07:00,1
2019-06-25 19:10:00,1
2019-06-25 19:14:00,1
2019-06-25 19:16:00,1
2019-06-25 21:55:00,1
