44,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-09-21 00:01:00,1
2019-09-21 00:05:00,1
2019-09-21 00:06:00,1
2019-09-21 00:09:00,1
2019-09-21 00:10:00,1
2019-09-21 00:13:00,1
2019-09-21 00:14:00,1
2019-09-21 00:18:00,1
2019-09-21 00:19:00,1
2019-09-21 00:20:00,1
2019-09-21 00:24:00,1
2019-09-21 00:25:00,1
2019-09-21 00:41:00,1
2019-09-21 00:45:00,1
2019-09-21 00:53:00,1
2019-09-21 04:43:00,1
2019-09-21 04:44:00,1
2019-09-21 04:46:00,1
2019-09-21 04:47:00,1
2019-09-21 04:49:00,1
2019-09-21 04:55:00,1
2019-09-21 04:57:00,1
2019-09-21 04:58:00,1
2019-09-21 04:59:00,1
2019-09-21 05:00:00,1
2019-09-21 05:08:00,1
2019-09-21 06:17:00,1
2019-09-21 06:25:00,1
2019-09-21 06:29:00,1
2019-09-21 06:34:00,1
2019-09-21 06:40:00,1
2019-09-21 06:45:00,1
2019-09-21 23:35:00,1
2019-09-21 23:36:00,1
2019-09-21 23:39:00,1
2019-09-21 23:42:00,1
2019-09-21 23:43:00,1
2019-09-21 23:46:00,1
2019-09-21 23:48:00,1
2019-09-21 23:50:00,1
2019-09-21 23:52:00,1
2019-09-21 23:56:00,1
2019-09-21 23:58:00,1
2019-09-21 23:59:00,1
