138,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-09-21 01:04:00,2
2019-09-21 01:06:00,2
2019-09-21 01:07:00,2
2019-09-21 01:09:00,2
2019-09-21 01:48:00,2
2019-09-21 01:49:00,2
2019-09-21 01:50:00,2
2019-09-21 01:52:00,2
2019-09-21 02:04:00,2
2019-09-21 02:05:00,2
2019-09-21 02:06:00,2
2019-09-21 02:08:00,2
2019-09-21 02:40:00,2
2019-09-21 02:41:00,2
2019-09-21 02:43:00,2
2019-09-21 02:45:00,2
2019-09-21 02:56:00,2
2019-09-21 02:57:00,2
2019-09-21 02:58:00,2
2019-09-21 02:59:00,2
2019-09-21 03:00:00,4
2019-09-21 03:02:00,2
2019-09-21 03:04:00,2
2019-09-21 03:15:00,2
2019-09-21 03:18:00,2
2019-09-21 03:20:00,2
2019-09-21 03:25:00,2
2019-09-21 19:39:00,2
2019-09-21 19:40:00,2
2019-09-21 19:42:00,6
2019-09-21 19:43:00,6
2019-09-21 19:44:00,6
2019-09-21 19:45:00,9
2019-09-21 19:46:00,5
2019-09-21 19:47:00,2
2019-09-21 19:48:00,2
2019-09-21 19:49:00,4
2019-09-21 19:51:00,2
2019-09-21 20:23:00,4
2019-09-21 20:24:00,4
2019-09-21 20:27:00,2
2019-09-21 20:28:00,2
2019-09-21 20:29:00,2
2019-09-21 20:31:00,2
2019-09-21 20:32:00,2
2019-09-21 20:33:00,2
2019-09-21 20:34:00,2
2019-09-21 20:36:00,2
2019-09-21 20:37:00,1
2019-09-21 20:38:00,1
2019-09-21 20:39:00,2
2019-09-21 20:40:00,1
2019-09-21 20:41:00,2
2019-09-21 20:42:00,1
2019-09-21 20:43:00,2
2019-09-21 20:45:00,2
