700,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-21 05:23:00,18
2019-09-21 05:53:00,1
2019-09-21 06:43:00,42
2019-09-21 07:52:00,18
2019-09-21 08:00:00,42
2019-09-21 08:05:00,18
2019-09-21 08:06:00,42
2019-09-21 08:14:00,42
2019-09-21 08:15:00,84
2019-09-21 09:08:00,42
2019-09-21 11:07:00,42
2019-09-21 13:35:00,42
2019-09-21 13:53:00,42
2019-09-21 14:20:00,18
2019-09-21 14:45:00,42
2019-09-21 14:59:00,18
2019-09-21 15:06:00,1
2019-09-21 17:20:00,126
2019-09-21 18:08:00,1
2019-09-21 19:49:00,1
2019-09-21 23:55:00,18
