148,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-09-21 00:02:00,1
2019-09-21 00:10:00,1
2019-09-21 00:15:00,1
2019-09-21 00:17:00,1
2019-09-21 00:43:00,1
2019-09-21 00:49:00,1
2019-09-21 00:52:00,1
2019-09-21 00:53:00,1
2019-09-21 01:32:00,1
2019-09-21 01:45:00,1
2019-09-21 01:51:00,1
2019-09-21 01:57:00,1
2019-09-21 02:23:00,1
2019-09-21 02:32:00,1
2019-09-21 05:43:00,2
2019-09-21 07:40:00,1
2019-09-21 08:31:00,1
2019-09-21 08:36:00,1
2019-09-21 09:02:00,1
2019-09-21 09:51:00,1
2019-09-21 11:33:00,1
2019-09-21 11:35:00,1
2019-09-21 11:38:00,1
2019-09-21 11:57:00,1
2019-09-21 11:58:00,1
2019-09-21 12:01:00,1
2019-09-21 12:04:00,1
2019-09-21 12:08:00,1
2019-09-21 12:13:00,2
2019-09-21 12:21:00,1
2019-09-21 12:22:00,1
2019-09-21 12:24:00,1
2019-09-21 12:31:00,1
2019-09-21 12:33:00,1
2019-09-21 12:36:00,1
2019-09-21 12:37:00,1
2019-09-21 13:27:00,1
2019-09-21 13:50:00,1
2019-09-21 13:52:00,1
2019-09-21 13:58:00,1
2019-09-21 14:04:00,1
2019-09-21 14:14:00,2
2019-09-21 14:18:00,1
2019-09-21 14:20:00,1
2019-09-21 14:25:00,1
2019-09-21 14:26:00,2
2019-09-21 14:29:00,1
2019-09-21 14:37:00,2
2019-09-21 14:38:00,1
2019-09-21 14:44:00,1
2019-09-21 14:46:00,2
2019-09-21 14:47:00,1
2019-09-21 14:57:00,1
2019-09-21 14:58:00,1
2019-09-21 14:59:00,1
2019-09-21 15:00:00,1
2019-09-21 15:16:00,1
2019-09-21 15:17:00,1
2019-09-21 15:23:00,1
2019-09-21 15:24:00,1
2019-09-21 15:29:00,1
2019-09-21 15:31:00,1
2019-09-21 15:34:00,1
2019-09-21 15:38:00,1
2019-09-21 15:41:00,1
2019-09-21 15:42:00,1
2019-09-21 15:51:00,1
2019-09-21 15:54:00,1
2019-09-21 15:57:00,2
2019-09-21 16:02:00,1
2019-09-21 16:05:00,1
2019-09-21 16:06:00,1
2019-09-21 16:08:00,1
2019-09-21 16:20:00,1
2019-09-21 16:21:00,1
2019-09-21 16:30:00,1
2019-09-21 16:32:00,1
2019-09-21 16:43:00,1
2019-09-21 16:47:00,1
2019-09-21 16:53:00,1
2019-09-21 16:54:00,1
2019-09-21 16:55:00,1
2019-09-21 17:14:00,1
2019-09-21 17:39:00,1
2019-09-21 17:40:00,1
2019-09-21 17:41:00,1
2019-09-21 17:43:00,2
2019-09-21 17:58:00,1
2019-09-21 18:00:00,1
2019-09-21 18:01:00,1
2019-09-21 18:10:00,1
2019-09-21 18:11:00,1
2019-09-21 18:13:00,1
2019-09-21 18:16:00,1
2019-09-21 18:18:00,1
2019-09-21 18:19:00,1
2019-09-21 18:28:00,1
2019-09-21 18:29:00,2
2019-09-21 18:41:00,1
2019-09-21 18:43:00,1
2019-09-21 18:44:00,1
2019-09-21 18:46:00,1
2019-09-21 18:47:00,1
2019-09-21 19:07:00,1
2019-09-21 19:08:00,2
2019-09-21 19:28:00,1
2019-09-21 19:29:00,1
2019-09-21 19:30:00,1
2019-09-21 20:00:00,1
2019-09-21 20:03:00,2
2019-09-21 20:04:00,1
2019-09-21 20:10:00,1
2019-09-21 20:11:00,1
2019-09-21 20:15:00,1
2019-09-21 20:16:00,1
2019-09-21 20:19:00,1
2019-09-21 20:20:00,1
2019-09-21 20:40:00,1
2019-09-21 20:42:00,2
2019-09-21 21:11:00,1
2019-09-21 21:15:00,1
2019-09-21 21:20:00,1
2019-09-21 21:22:00,2
2019-09-21 21:25:00,1
2019-09-21 21:28:00,1
2019-09-21 21:29:00,1
2019-09-21 21:30:00,1
2019-09-21 21:37:00,1
2019-09-21 21:38:00,2
2019-09-21 21:51:00,1
2019-09-21 22:05:00,1
2019-09-21 22:06:00,1
2019-09-21 22:25:00,1
2019-09-21 23:40:00,1
