1,"SELECT top # sp.*,p.* FROM sppParams as sp JOIN PhotoObjAll as p    ON sp.bestobjid = p.objid WHERE sp.teffadop between # and # AND sp.fehadop < # ---This next clause avoids observations with no [Fe/H] determination AND sp.fehadop > # AND sp.loggadop < # ---This next clause avoids observations with no log(g) determination AND sp.loggadop > # AND sp.seguePrimary = # AND sp.survey LIKE &&& AND sp.programname LIKE &&& ---The next clause avoids targets which have warning flags about velocity/redshift determination AND (sp.zwarning = # OR sp.zwarning = #) AND sp.elodiervfinalerr != # and sp.snr > #"
2019-09-21 02:29:00,1
