7,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-09-21 06:24:00,1
2019-09-21 08:51:00,2
2019-09-21 08:52:00,1
2019-09-21 11:13:00,1
2019-09-21 13:54:00,1
2019-09-21 19:29:00,1
