14522,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-21 00:01:00,5
2019-09-21 00:02:00,18
2019-09-21 00:03:00,22
2019-09-21 00:04:00,11
2019-09-21 00:09:00,45
2019-09-21 00:11:00,5
2019-09-21 00:12:00,20
2019-09-21 00:13:00,20
2019-09-21 00:14:00,11
2019-09-21 00:19:00,49
2019-09-21 00:21:00,5
2019-09-21 00:22:00,20
2019-09-21 00:23:00,20
2019-09-21 00:24:00,11
2019-09-21 00:29:00,48
2019-09-21 00:31:00,5
2019-09-21 00:32:00,18
2019-09-21 00:33:00,20
2019-09-21 00:34:00,11
2019-09-21 00:39:00,47
2019-09-21 00:41:00,5
2019-09-21 00:42:00,18
2019-09-21 00:43:00,20
2019-09-21 00:44:00,11
2019-09-21 00:49:00,45
2019-09-21 00:51:00,5
2019-09-21 00:52:00,18
2019-09-21 00:53:00,22
2019-09-21 00:54:00,11
2019-09-21 00:59:00,40
2019-09-21 01:00:00,7
2019-09-21 01:01:00,5
2019-09-21 01:02:00,19
2019-09-21 01:03:00,20
2019-09-21 01:04:00,11
2019-09-21 01:09:00,32
2019-09-21 01:10:00,13
2019-09-21 01:11:00,5
2019-09-21 01:12:00,18
2019-09-21 01:13:00,21
2019-09-21 01:14:00,11
2019-09-21 01:19:00,29
2019-09-21 01:20:00,19
2019-09-21 01:21:00,5
2019-09-21 01:22:00,18
2019-09-21 01:23:00,20
2019-09-21 01:24:00,12
2019-09-21 01:29:00,32
2019-09-21 01:30:00,15
2019-09-21 01:31:00,5
2019-09-21 01:32:00,18
2019-09-21 01:33:00,20
2019-09-21 01:34:00,11
2019-09-21 01:39:00,25
2019-09-21 01:40:00,24
2019-09-21 01:41:00,5
2019-09-21 01:42:00,18
2019-09-21 01:43:00,20
2019-09-21 01:44:00,11
2019-09-21 01:49:00,23
2019-09-21 01:50:00,24
2019-09-21 01:51:00,5
2019-09-21 01:52:00,20
2019-09-21 01:53:00,20
2019-09-21 01:54:00,11
2019-09-21 01:59:00,25
2019-09-21 02:00:00,24
2019-09-21 02:01:00,5
2019-09-21 02:02:00,20
2019-09-21 02:03:00,22
2019-09-21 02:04:00,13
2019-09-21 02:09:00,25
2019-09-21 02:10:00,24
2019-09-21 02:11:00,5
2019-09-21 02:12:00,20
2019-09-21 02:13:00,20
2019-09-21 02:14:00,11
2019-09-21 02:19:00,23
2019-09-21 02:20:00,26
2019-09-21 02:21:00,5
2019-09-21 02:22:00,18
2019-09-21 02:23:00,23
2019-09-21 02:24:00,11
2019-09-21 02:29:00,25
2019-09-21 02:30:00,22
2019-09-21 02:31:00,5
2019-09-21 02:32:00,20
2019-09-21 02:33:00,21
2019-09-21 02:34:00,11
2019-09-21 02:39:00,23
2019-09-21 02:40:00,24
2019-09-21 02:41:00,5
2019-09-21 02:42:00,18
