61,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-21 00:33:00,1
2019-09-21 00:46:00,1
2019-09-21 01:06:00,9
2019-09-21 01:45:00,1
2019-09-21 02:08:00,1
2019-09-21 02:42:00,1
2019-09-21 02:46:00,1
2019-09-21 03:46:00,1
2019-09-21 04:45:00,1
2019-09-21 05:47:00,1
2019-09-21 06:46:00,1
2019-09-21 07:46:00,1
2019-09-21 08:46:00,1
2019-09-21 09:47:00,1
2019-09-21 10:26:00,1
2019-09-21 10:46:00,1
2019-09-21 10:50:00,1
2019-09-21 11:46:00,1
2019-09-21 12:46:00,1
2019-09-21 13:46:00,1
2019-09-21 14:44:00,1
2019-09-21 15:45:00,1
2019-09-21 16:45:00,1
2019-09-21 17:45:00,1
2019-09-21 18:05:00,9
2019-09-21 18:46:00,1
2019-09-21 19:14:00,9
2019-09-21 19:45:00,1
2019-09-21 20:05:00,9
