981,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-22 01:25:00,1
2019-09-22 02:28:00,42
2019-09-22 02:29:00,84
2019-09-22 03:09:00,42
2019-09-22 03:22:00,1
2019-09-22 04:17:00,1
2019-09-22 08:29:00,18
2019-09-22 11:21:00,42
2019-09-22 11:22:00,84
2019-09-22 11:24:00,42
2019-09-22 12:19:00,1
2019-09-22 13:38:00,42
2019-09-22 13:42:00,42
2019-09-22 13:55:00,42
2019-09-22 15:09:00,42
2019-09-22 16:03:00,18
2019-09-22 16:19:00,42
2019-09-22 16:32:00,42
2019-09-22 16:49:00,1
2019-09-22 17:04:00,42
2019-09-22 17:09:00,18
2019-09-22 18:01:00,42
2019-09-22 18:05:00,42
2019-09-22 18:13:00,1
2019-09-22 20:13:00,126
2019-09-22 21:15:00,19
2019-09-22 21:26:00,2
2019-09-22 23:21:00,18
2019-09-22 23:52:00,42
