35,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-22 06:46:00,1
2019-09-22 06:49:00,7
2019-09-22 08:51:00,1
2019-09-22 10:13:00,1
2019-09-22 11:06:00,1
2019-09-22 11:14:00,1
2019-09-22 11:17:00,1
2019-09-22 11:18:00,1
2019-09-22 11:19:00,1
2019-09-22 11:21:00,1
2019-09-22 12:09:00,1
2019-09-22 12:18:00,1
2019-09-22 12:32:00,1
2019-09-22 12:44:00,1
2019-09-22 12:51:00,1
2019-09-22 12:55:00,1
2019-09-22 12:58:00,1
2019-09-22 13:04:00,1
2019-09-22 13:08:00,1
2019-09-22 13:16:00,1
2019-09-22 13:55:00,1
2019-09-22 13:58:00,1
2019-09-22 14:04:00,1
2019-09-22 14:21:00,1
2019-09-22 14:32:00,1
2019-09-22 16:40:00,1
2019-09-22 17:46:00,1
2019-09-22 18:20:00,1
2019-09-22 18:29:00,1
