2354,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-09-22 00:00:00,3
2019-09-22 00:02:00,3
2019-09-22 00:07:00,3
2019-09-22 00:13:00,6
2019-09-22 00:46:00,3
2019-09-22 01:12:00,9
2019-09-22 01:13:00,15
2019-09-22 01:14:00,15
2019-09-22 01:15:00,12
2019-09-22 01:16:00,18
2019-09-22 01:18:00,15
2019-09-22 01:19:00,18
2019-09-22 01:20:00,18
2019-09-22 01:21:00,18
2019-09-22 01:22:00,15
2019-09-22 01:23:00,12
2019-09-22 01:24:00,18
2019-09-22 01:25:00,18
2019-09-22 01:26:00,18
2019-09-22 01:27:00,12
2019-09-22 01:28:00,15
2019-09-22 01:29:00,15
2019-09-22 01:30:00,18
2019-09-22 01:31:00,18
2019-09-22 01:32:00,15
2019-09-22 01:33:00,12
2019-09-22 01:34:00,15
2019-09-22 01:35:00,18
2019-09-22 01:36:00,15
2019-09-22 01:37:00,15
2019-09-22 01:38:00,9
2019-09-22 01:48:00,3
2019-09-22 01:49:00,3
2019-09-22 01:51:00,3
2019-09-22 01:54:00,3
2019-09-22 02:29:00,3
2019-09-22 02:56:00,3
2019-09-22 02:58:00,3
2019-09-22 03:02:00,3
2019-09-22 03:06:00,3
2019-09-22 03:08:00,9
2019-09-22 03:10:00,8
2019-09-22 03:11:00,4
2019-09-22 03:12:00,21
2019-09-22 03:13:00,27
2019-09-22 03:18:00,3
2019-09-22 03:30:00,3
2019-09-22 03:33:00,6
2019-09-22 03:34:00,30
2019-09-22 03:35:00,36
2019-09-22 03:36:00,18
2019-09-22 03:39:00,3
2019-09-22 03:48:00,9
2019-09-22 03:49:00,30
2019-09-22 03:50:00,33
2019-09-22 03:51:00,18
2019-09-22 03:59:00,30
2019-09-22 04:00:00,27
2019-09-22 04:01:00,18
2019-09-22 04:15:00,3
2019-09-22 04:18:00,3
2019-09-22 04:28:00,3
2019-09-22 04:43:00,3
2019-09-22 04:45:00,6
2019-09-22 05:07:00,3
2019-09-22 05:08:00,3
2019-09-22 05:10:00,3
2019-09-22 05:21:00,3
2019-09-22 05:39:00,3
2019-09-22 05:56:00,3
2019-09-22 06:02:00,3
2019-09-22 06:33:00,3
2019-09-22 06:41:00,3
2019-09-22 06:46:00,15
2019-09-22 06:55:00,3
2019-09-22 07:13:00,3
2019-09-22 07:18:00,3
2019-09-22 07:19:00,6
2019-09-22 07:37:00,3
2019-09-22 07:53:00,12
2019-09-22 07:56:00,3
2019-09-22 08:00:00,3
2019-09-22 08:04:00,3
2019-09-22 08:31:00,3
2019-09-22 08:37:00,3
2019-09-22 09:26:00,3
2019-09-22 09:31:00,6
2019-09-22 09:49:00,3
2019-09-22 09:50:00,2
2019-09-22 09:51:00,6
2019-09-22 10:00:00,2
2019-09-22 10:01:00,1
2019-09-22 10:10:00,1
2019-09-22 10:12:00,1
2019-09-22 10:19:00,5
2019-09-22 10:20:00,4
2019-09-22 10:21:00,5
2019-09-22 10:22:00,1
2019-09-22 10:35:00,4
2019-09-22 10:36:00,4
2019-09-22 10:37:00,5
2019-09-22 10:38:00,2
2019-09-22 10:39:00,4
2019-09-22 10:40:00,6
2019-09-22 10:41:00,4
2019-09-22 10:44:00,3
2019-09-22 10:45:00,12
2019-09-22 10:46:00,9
2019-09-22 10:47:00,6
2019-09-22 10:51:00,3
2019-09-22 10:52:00,3
2019-09-22 10:53:00,2
2019-09-22 10:55:00,5
2019-09-22 10:56:00,6
2019-09-22 10:57:00,6
2019-09-22 10:58:00,6
2019-09-22 10:59:00,2
2019-09-22 11:00:00,3
2019-09-22 11:12:00,3
2019-09-22 11:15:00,5
2019-09-22 11:16:00,8
2019-09-22 11:17:00,2
2019-09-22 11:22:00,3
2019-09-22 11:29:00,3
2019-09-22 11:43:00,3
2019-09-22 11:46:00,3
2019-09-22 11:47:00,3
2019-09-22 12:12:00,3
2019-09-22 12:29:00,3
2019-09-22 12:36:00,9
2019-09-22 12:39:00,3
2019-09-22 12:47:00,24
2019-09-22 13:12:00,3
2019-09-22 13:23:00,3
2019-09-22 13:29:00,3
2019-09-22 13:38:00,3
2019-09-22 13:41:00,3
2019-09-22 13:45:00,3
2019-09-22 13:47:00,18
2019-09-22 13:48:00,30
2019-09-22 13:49:00,21
2019-09-22 13:50:00,27
2019-09-22 13:51:00,30
2019-09-22 13:52:00,39
2019-09-22 13:53:00,36
2019-09-22 13:54:00,48
2019-09-22 13:55:00,27
2019-09-22 13:56:00,27
2019-09-22 13:57:00,9
2019-09-22 14:03:00,6
2019-09-22 14:04:00,3
2019-09-22 14:07:00,6
2019-09-22 14:09:00,12
2019-09-22 14:10:00,12
2019-09-22 14:11:00,9
2019-09-22 14:19:00,3
2019-09-22 14:50:00,3
2019-09-22 15:06:00,6
2019-09-22 15:07:00,3
2019-09-22 15:08:00,3
2019-09-22 15:09:00,6
2019-09-22 15:10:00,18
2019-09-22 15:11:00,6
2019-09-22 15:12:00,3
2019-09-22 15:22:00,3
2019-09-22 15:23:00,3
2019-09-22 15:28:00,3
2019-09-22 15:29:00,6
2019-09-22 15:52:00,3
2019-09-22 15:54:00,3
2019-09-22 16:05:00,3
2019-09-22 16:06:00,3
2019-09-22 16:07:00,12
2019-09-22 16:09:00,27
2019-09-22 16:10:00,30
2019-09-22 16:11:00,6
2019-09-22 16:12:00,3
2019-09-22 16:13:00,3
2019-09-22 16:15:00,9
2019-09-22 16:16:00,6
2019-09-22 16:19:00,15
2019-09-22 16:20:00,15
2019-09-22 16:25:00,3
2019-09-22 16:27:00,3
2019-09-22 16:29:00,6
2019-09-22 16:30:00,12
2019-09-22 16:31:00,6
2019-09-22 16:32:00,6
2019-09-22 16:50:00,6
2019-09-22 16:51:00,15
2019-09-22 17:03:00,3
2019-09-22 17:05:00,3
2019-09-22 17:09:00,3
2019-09-22 17:23:00,6
2019-09-22 17:24:00,3
2019-09-22 17:41:00,3
2019-09-22 17:46:00,3
2019-09-22 17:50:00,3
2019-09-22 18:05:00,12
2019-09-22 18:12:00,24
2019-09-22 18:13:00,27
2019-09-22 18:14:00,15
2019-09-22 18:16:00,3
2019-09-22 18:18:00,6
2019-09-22 18:53:00,3
2019-09-22 19:08:00,3
2019-09-22 19:09:00,3
2019-09-22 19:10:00,3
2019-09-22 19:17:00,3
2019-09-22 19:28:00,3
2019-09-22 19:39:00,3
2019-09-22 19:49:00,3
2019-09-22 19:50:00,3
2019-09-22 19:58:00,33
2019-09-22 20:02:00,3
2019-09-22 20:12:00,1
2019-09-22 20:13:00,3
2019-09-22 20:20:00,15
2019-09-22 20:21:00,28
2019-09-22 20:22:00,15
2019-09-22 20:23:00,9
2019-09-22 20:24:00,24
2019-09-22 20:25:00,27
2019-09-22 20:26:00,18
2019-09-22 20:27:00,21
2019-09-22 20:28:00,21
2019-09-22 20:29:00,24
2019-09-22 20:30:00,15
2019-09-22 20:31:00,15
2019-09-22 20:32:00,18
2019-09-22 20:33:00,18
2019-09-22 20:34:00,30
2019-09-22 20:35:00,24
2019-09-22 20:36:00,24
2019-09-22 20:37:00,15
2019-09-22 20:38:00,21
2019-09-22 20:39:00,18
2019-09-22 20:40:00,3
2019-09-22 21:05:00,3
2019-09-22 21:13:00,3
2019-09-22 21:24:00,3
2019-09-22 21:25:00,3
2019-09-22 21:29:00,15
2019-09-22 21:44:00,3
2019-09-22 22:01:00,3
2019-09-22 22:09:00,3
2019-09-22 22:43:00,3
2019-09-22 23:12:00,3
