1288,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-09-22 00:01:00,1
2019-09-22 00:02:00,2
2019-09-22 00:03:00,3
2019-09-22 00:04:00,2
2019-09-22 00:06:00,1
2019-09-22 00:11:00,1
2019-09-22 00:12:00,2
2019-09-22 00:13:00,3
2019-09-22 00:14:00,2
2019-09-22 00:16:00,1
2019-09-22 00:21:00,1
2019-09-22 00:22:00,2
2019-09-22 00:23:00,1
2019-09-22 00:24:00,4
2019-09-22 00:26:00,1
2019-09-22 00:31:00,1
2019-09-22 00:32:00,2
2019-09-22 00:33:00,3
2019-09-22 00:34:00,2
2019-09-22 00:36:00,1
2019-09-22 00:41:00,1
2019-09-22 00:42:00,2
2019-09-22 00:44:00,5
2019-09-22 00:46:00,1
2019-09-22 00:51:00,1
2019-09-22 00:52:00,2
2019-09-22 00:53:00,1
2019-09-22 00:54:00,4
2019-09-22 00:56:00,1
2019-09-22 01:01:00,1
2019-09-22 01:02:00,2
2019-09-22 01:04:00,5
2019-09-22 01:06:00,1
2019-09-22 01:11:00,1
2019-09-22 01:12:00,2
2019-09-22 01:14:00,5
2019-09-22 01:16:00,1
2019-09-22 01:21:00,1
2019-09-22 01:22:00,2
2019-09-22 01:23:00,1
2019-09-22 01:24:00,4
2019-09-22 01:26:00,1
2019-09-22 01:31:00,1
2019-09-22 01:32:00,2
2019-09-22 01:34:00,5
2019-09-22 01:36:00,1
2019-09-22 01:41:00,1
2019-09-22 01:42:00,2
2019-09-22 01:44:00,5
2019-09-22 01:46:00,1
2019-09-22 01:51:00,1
2019-09-22 01:52:00,2
2019-09-22 01:54:00,5
2019-09-22 01:56:00,1
2019-09-22 02:01:00,1
2019-09-22 02:02:00,2
2019-09-22 02:04:00,5
2019-09-22 02:06:00,1
2019-09-22 02:11:00,1
2019-09-22 02:12:00,2
2019-09-22 02:14:00,5
2019-09-22 02:16:00,1
2019-09-22 02:21:00,1
2019-09-22 02:22:00,2
2019-09-22 02:24:00,6
2019-09-22 02:26:00,1
2019-09-22 02:31:00,1
2019-09-22 02:32:00,2
2019-09-22 02:34:00,5
2019-09-22 02:36:00,1
2019-09-22 02:41:00,1
2019-09-22 02:42:00,2
2019-09-22 02:44:00,5
2019-09-22 02:46:00,1
2019-09-22 02:51:00,1
2019-09-22 02:52:00,2
2019-09-22 02:54:00,5
2019-09-22 02:56:00,1
2019-09-22 03:01:00,1
2019-09-22 03:02:00,2
2019-09-22 03:04:00,5
2019-09-22 03:06:00,1
2019-09-22 03:11:00,1
2019-09-22 03:12:00,2
2019-09-22 03:14:00,5
2019-09-22 03:16:00,1
2019-09-22 03:21:00,1
2019-09-22 03:22:00,2
2019-09-22 03:24:00,5
2019-09-22 03:26:00,1
2019-09-22 03:31:00,1
2019-09-22 03:32:00,2
2019-09-22 03:34:00,5
