260,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-09-22 01:40:00,4
2019-09-22 01:41:00,2
2019-09-22 01:45:00,2
2019-09-22 02:25:00,11
2019-09-22 02:26:00,2
2019-09-22 02:28:00,3
2019-09-22 02:31:00,2
2019-09-22 04:04:00,5
2019-09-22 04:05:00,8
2019-09-22 04:08:00,2
2019-09-22 04:12:00,2
2019-09-22 04:18:00,2
2019-09-22 04:19:00,6
2019-09-22 04:20:00,2
2019-09-22 04:21:00,1
2019-09-22 04:24:00,2
2019-09-22 04:33:00,8
2019-09-22 04:35:00,2
2019-09-22 04:36:00,2
2019-09-22 04:46:00,4
2019-09-22 04:47:00,4
2019-09-22 04:48:00,3
2019-09-22 04:51:00,2
2019-09-22 05:00:00,2
2019-09-22 05:01:00,6
2019-09-22 05:02:00,2
2019-09-22 05:03:00,1
2019-09-22 05:05:00,2
2019-09-22 05:15:00,6
2019-09-22 05:16:00,2
2019-09-22 05:17:00,2
2019-09-22 05:18:00,1
2019-09-22 05:19:00,2
2019-09-22 05:29:00,8
2019-09-22 05:30:00,2
2019-09-22 05:31:00,1
2019-09-22 05:32:00,1
2019-09-22 05:33:00,2
2019-09-22 05:44:00,2
2019-09-22 05:45:00,6
2019-09-22 05:46:00,2
2019-09-22 05:47:00,2
2019-09-22 05:49:00,2
2019-09-22 05:59:00,6
2019-09-22 06:01:00,3
2019-09-22 06:02:00,2
2019-09-22 06:04:00,2
2019-09-22 06:16:00,4
2019-09-22 06:17:00,2
2019-09-22 06:18:00,4
2019-09-22 06:19:00,2
2019-09-22 06:20:00,2
2019-09-22 06:45:00,1
2019-09-22 06:46:00,2
2019-09-22 06:48:00,2
2019-09-22 07:13:00,2
2019-09-22 07:14:00,3
2019-09-22 07:16:00,1
2019-09-22 07:56:00,4
2019-09-22 07:58:00,3
2019-09-22 08:00:00,1
2019-09-22 08:03:00,2
2019-09-22 08:18:00,2
2019-09-22 08:19:00,6
2019-09-22 08:20:00,2
2019-09-22 08:21:00,2
2019-09-22 08:38:00,1
2019-09-22 08:39:00,5
2019-09-22 08:40:00,2
2019-09-22 08:42:00,2
2019-09-22 08:45:00,2
2019-09-22 09:27:00,4
2019-09-22 09:28:00,2
2019-09-22 09:29:00,2
2019-09-22 09:30:00,2
2019-09-22 20:05:00,3
2019-09-22 20:07:00,1
2019-09-22 20:08:00,3
2019-09-22 20:09:00,3
2019-09-22 20:14:00,1
2019-09-22 20:17:00,3
2019-09-22 20:20:00,2
2019-09-22 20:24:00,3
2019-09-22 20:26:00,1
2019-09-22 20:28:00,2
2019-09-22 20:31:00,4
2019-09-22 20:46:00,2
2019-09-22 20:54:00,1
2019-09-22 20:55:00,1
2019-09-22 20:56:00,1
2019-09-22 21:00:00,1
2019-09-22 21:01:00,1
2019-09-22 21:29:00,1
2019-09-22 21:31:00,1
2019-09-22 21:33:00,1
2019-09-22 21:36:00,1
2019-09-22 21:37:00,1
2019-09-22 21:39:00,1
2019-09-22 21:41:00,1
2019-09-22 21:43:00,1
2019-09-22 21:44:00,1
2019-09-22 21:45:00,1
