92,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-09-22 00:41:00,1
2019-09-22 00:57:00,1
2019-09-22 01:51:00,1
2019-09-22 01:57:00,1
2019-09-22 05:49:00,1
2019-09-22 05:50:00,2
2019-09-22 05:51:00,2
2019-09-22 05:52:00,4
2019-09-22 05:53:00,3
2019-09-22 05:56:00,1
2019-09-22 06:30:00,1
2019-09-22 06:31:00,1
2019-09-22 06:32:00,1
2019-09-22 06:33:00,2
2019-09-22 06:42:00,2
2019-09-22 06:45:00,1
2019-09-22 09:39:00,1
2019-09-22 11:30:00,1
2019-09-22 11:34:00,1
2019-09-22 11:36:00,1
2019-09-22 12:06:00,1
2019-09-22 12:08:00,1
2019-09-22 12:09:00,1
2019-09-22 12:11:00,1
2019-09-22 12:12:00,1
2019-09-22 12:13:00,1
2019-09-22 16:28:00,1
2019-09-22 16:29:00,1
2019-09-22 16:31:00,2
2019-09-22 16:32:00,3
2019-09-22 16:33:00,4
2019-09-22 16:34:00,1
2019-09-22 16:35:00,3
2019-09-22 16:36:00,2
2019-09-22 16:37:00,2
2019-09-22 16:38:00,1
2019-09-22 16:39:00,5
2019-09-22 16:40:00,1
2019-09-22 16:41:00,2
2019-09-22 16:42:00,6
2019-09-22 16:43:00,1
2019-09-22 16:46:00,1
2019-09-22 16:48:00,2
2019-09-22 16:49:00,1
2019-09-22 16:55:00,1
2019-09-22 17:05:00,1
2019-09-22 17:06:00,1
2019-09-22 17:07:00,1
2019-09-22 17:08:00,1
2019-09-22 17:09:00,1
2019-09-22 17:10:00,1
2019-09-22 17:11:00,1
2019-09-22 17:12:00,2
2019-09-22 17:13:00,1
2019-09-22 17:15:00,1
2019-09-22 21:09:00,1
2019-09-22 21:10:00,1
2019-09-22 22:04:00,1
2019-09-22 22:42:00,1
2019-09-22 23:00:00,1
2019-09-22 23:40:00,1
