69,select * from fDocFunctionParams(&&&)
2019-09-22 00:24:00,1
2019-09-22 01:03:00,1
2019-09-22 01:15:00,1
2019-09-22 01:30:00,1
2019-09-22 01:38:00,1
2019-09-22 01:52:00,1
2019-09-22 02:51:00,1
2019-09-22 04:33:00,1
2019-09-22 04:47:00,1
2019-09-22 05:39:00,1
2019-09-22 06:42:00,1
2019-09-22 06:51:00,1
2019-09-22 06:54:00,1
2019-09-22 06:56:00,1
2019-09-22 06:58:00,1
2019-09-22 07:16:00,1
2019-09-22 07:24:00,1
2019-09-22 07:25:00,1
2019-09-22 07:31:00,1
2019-09-22 10:30:00,1
2019-09-22 12:06:00,1
2019-09-22 13:37:00,12
2019-09-22 13:38:00,6
2019-09-22 14:43:00,1
2019-09-22 16:30:00,1
2019-09-22 16:38:00,1
2019-09-22 19:05:00,1
2019-09-22 19:17:00,1
2019-09-22 19:39:00,1
2019-09-22 23:17:00,12
2019-09-22 23:19:00,10
2019-09-22 23:20:00,2
