243,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-03-31 00:06:00,1
2019-03-31 03:49:00,3
2019-03-31 04:51:00,10
2019-03-31 05:51:00,9
2019-03-31 06:50:00,1
2019-03-31 06:51:00,11
2019-03-31 07:23:00,1
2019-03-31 07:51:00,11
2019-03-31 08:49:00,3
2019-03-31 08:58:00,1
2019-03-31 08:59:00,1
2019-03-31 09:24:00,1
2019-03-31 09:50:00,8
2019-03-31 10:50:00,6
2019-03-31 11:51:00,5
2019-03-31 11:52:00,7
2019-03-31 12:42:00,1
2019-03-31 12:50:00,6
2019-03-31 13:01:00,4
2019-03-31 13:02:00,1
2019-03-31 13:03:00,1
2019-03-31 13:05:00,1
2019-03-31 13:06:00,1
2019-03-31 13:09:00,2
2019-03-31 13:12:00,2
2019-03-31 13:13:00,1
2019-03-31 13:14:00,2
2019-03-31 13:15:00,2
2019-03-31 13:16:00,1
2019-03-31 13:18:00,2
2019-03-31 13:20:00,2
2019-03-31 13:22:00,3
2019-03-31 13:23:00,1
2019-03-31 13:24:00,4
2019-03-31 13:25:00,2
2019-03-31 13:26:00,3
2019-03-31 13:27:00,5
2019-03-31 13:28:00,2
2019-03-31 13:29:00,2
2019-03-31 13:30:00,1
2019-03-31 13:31:00,3
2019-03-31 13:32:00,4
2019-03-31 13:37:00,2
2019-03-31 13:38:00,1
2019-03-31 13:40:00,3
2019-03-31 13:41:00,2
2019-03-31 13:43:00,2
2019-03-31 13:44:00,1
2019-03-31 13:46:00,2
2019-03-31 13:47:00,1
2019-03-31 13:48:00,3
2019-03-31 13:49:00,3
2019-03-31 13:50:00,1
2019-03-31 13:51:00,1
2019-03-31 13:52:00,1
2019-03-31 13:53:00,1
2019-03-31 13:54:00,2
2019-03-31 13:55:00,1
2019-03-31 13:56:00,1
2019-03-31 13:57:00,1
2019-03-31 14:00:00,1
2019-03-31 14:01:00,1
2019-03-31 14:02:00,3
2019-03-31 14:04:00,2
2019-03-31 14:05:00,2
2019-03-31 14:07:00,2
2019-03-31 14:08:00,3
2019-03-31 14:10:00,1
2019-03-31 14:12:00,3
2019-03-31 14:15:00,2
2019-03-31 14:16:00,2
2019-03-31 14:18:00,1
2019-03-31 14:19:00,1
2019-03-31 14:20:00,4
2019-03-31 14:21:00,2
2019-03-31 14:22:00,4
2019-03-31 14:24:00,1
2019-03-31 14:26:00,3
2019-03-31 14:27:00,2
2019-03-31 14:31:00,3
2019-03-31 14:32:00,3
2019-03-31 14:34:00,1
2019-03-31 14:36:00,1
2019-03-31 14:37:00,1
2019-03-31 14:38:00,1
2019-03-31 14:41:00,1
2019-03-31 14:42:00,1
2019-03-31 14:43:00,2
2019-03-31 14:44:00,1
2019-03-31 14:45:00,2
2019-03-31 14:46:00,1
2019-03-31 14:48:00,2
2019-03-31 14:51:00,1
2019-03-31 14:52:00,1
2019-03-31 14:53:00,2
2019-03-31 14:56:00,2
2019-03-31 14:57:00,1
2019-03-31 14:58:00,6
2019-03-31 14:59:00,2
2019-03-31 15:09:00,1
