1490,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-03-31 00:01:00,1
2019-03-31 00:02:00,1
2019-03-31 00:04:00,1
2019-03-31 00:06:00,6
2019-03-31 00:07:00,1
2019-03-31 00:11:00,1
2019-03-31 00:12:00,1
2019-03-31 00:14:00,1
2019-03-31 00:16:00,6
2019-03-31 00:17:00,1
2019-03-31 00:21:00,1
2019-03-31 00:22:00,1
2019-03-31 00:24:00,1
2019-03-31 00:26:00,6
2019-03-31 00:27:00,1
2019-03-31 00:31:00,1
2019-03-31 00:32:00,1
2019-03-31 00:34:00,1
2019-03-31 00:36:00,7
2019-03-31 00:37:00,1
2019-03-31 00:41:00,1
2019-03-31 00:42:00,1
2019-03-31 00:44:00,1
2019-03-31 00:46:00,7
2019-03-31 00:47:00,1
2019-03-31 00:51:00,1
2019-03-31 00:52:00,1
2019-03-31 00:54:00,1
2019-03-31 00:56:00,6
2019-03-31 00:57:00,1
2019-03-31 01:01:00,1
2019-03-31 01:02:00,1
2019-03-31 01:04:00,1
2019-03-31 01:06:00,6
2019-03-31 01:07:00,1
2019-03-31 01:11:00,1
2019-03-31 01:12:00,1
2019-03-31 01:14:00,1
2019-03-31 01:16:00,7
2019-03-31 01:17:00,1
2019-03-31 01:21:00,1
2019-03-31 01:22:00,1
2019-03-31 01:24:00,1
2019-03-31 01:26:00,6
2019-03-31 01:27:00,1
2019-03-31 01:31:00,1
2019-03-31 01:32:00,1
2019-03-31 01:34:00,1
2019-03-31 01:36:00,6
2019-03-31 01:37:00,1
2019-03-31 01:41:00,1
2019-03-31 01:42:00,1
2019-03-31 01:44:00,1
2019-03-31 01:46:00,6
2019-03-31 01:47:00,1
2019-03-31 01:51:00,1
2019-03-31 01:52:00,1
2019-03-31 01:54:00,1
2019-03-31 01:56:00,6
2019-03-31 01:57:00,1
2019-03-31 02:01:00,1
2019-03-31 02:02:00,1
2019-03-31 02:04:00,1
2019-03-31 02:06:00,6
2019-03-31 02:07:00,1
2019-03-31 02:11:00,1
2019-03-31 02:12:00,1
2019-03-31 02:14:00,1
2019-03-31 02:16:00,6
2019-03-31 02:17:00,1
2019-03-31 02:21:00,1
2019-03-31 02:22:00,1
2019-03-31 02:24:00,1
2019-03-31 02:26:00,6
2019-03-31 02:27:00,1
2019-03-31 02:31:00,1
2019-03-31 02:32:00,1
2019-03-31 02:34:00,1
2019-03-31 02:36:00,6
2019-03-31 02:37:00,1
2019-03-31 02:41:00,1
2019-03-31 02:42:00,1
2019-03-31 02:44:00,1
2019-03-31 02:46:00,7
2019-03-31 02:47:00,1
2019-03-31 02:51:00,1
2019-03-31 02:52:00,1
2019-03-31 02:54:00,1
2019-03-31 02:56:00,6
2019-03-31 02:57:00,1
2019-03-31 03:01:00,1
2019-03-31 03:02:00,1
2019-03-31 03:06:00,7
2019-03-31 03:07:00,1
2019-03-31 03:11:00,1
2019-03-31 03:12:00,1
2019-03-31 03:14:00,1
2019-03-31 03:16:00,6
2019-03-31 03:17:00,1
2019-03-31 03:21:00,1
2019-03-31 03:22:00,1
2019-03-31 03:24:00,1
2019-03-31 03:26:00,6
2019-03-31 03:27:00,1
2019-03-31 03:31:00,1
2019-03-31 03:32:00,1
2019-03-31 03:34:00,1
2019-03-31 03:36:00,6
2019-03-31 03:37:00,1
2019-03-31 03:41:00,1
2019-03-31 03:42:00,1
2019-03-31 03:44:00,1
2019-03-31 03:46:00,6
2019-03-31 03:47:00,1
2019-03-31 03:51:00,1
2019-03-31 03:52:00,1
2019-03-31 03:54:00,1
2019-03-31 03:56:00,6
2019-03-31 03:57:00,1
2019-03-31 04:01:00,1
2019-03-31 04:02:00,1
2019-03-31 04:06:00,6
2019-03-31 04:07:00,1
2019-03-31 04:11:00,1
2019-03-31 04:12:00,1
2019-03-31 04:14:00,1
2019-03-31 04:16:00,6
2019-03-31 04:17:00,1
2019-03-31 04:21:00,1
2019-03-31 04:22:00,1
2019-03-31 04:24:00,1
2019-03-31 04:26:00,6
2019-03-31 04:27:00,1
2019-03-31 04:31:00,1
2019-03-31 04:32:00,1
2019-03-31 04:34:00,1
2019-03-31 04:36:00,6
2019-03-31 04:37:00,1
2019-03-31 04:41:00,1
2019-03-31 04:42:00,1
2019-03-31 04:44:00,1
2019-03-31 04:46:00,6
2019-03-31 04:47:00,1
2019-03-31 04:51:00,1
2019-03-31 04:52:00,1
2019-03-31 04:54:00,1
2019-03-31 04:56:00,6
2019-03-31 04:57:00,1
2019-03-31 05:01:00,1
2019-03-31 05:02:00,1
2019-03-31 05:06:00,6
2019-03-31 05:07:00,1
2019-03-31 05:11:00,1
2019-03-31 05:12:00,1
2019-03-31 05:14:00,1
2019-03-31 05:16:00,6
2019-03-31 05:17:00,1
2019-03-31 05:21:00,1
2019-03-31 05:22:00,1
2019-03-31 05:24:00,1
2019-03-31 05:26:00,6
2019-03-31 05:27:00,1
2019-03-31 05:31:00,1
2019-03-31 05:32:00,1
2019-03-31 05:34:00,1
2019-03-31 05:36:00,6
2019-03-31 05:37:00,1
2019-03-31 05:41:00,1
2019-03-31 05:42:00,1
2019-03-31 05:44:00,1
2019-03-31 05:46:00,6
2019-03-31 05:47:00,1
2019-03-31 05:51:00,1
2019-03-31 05:52:00,1
2019-03-31 05:54:00,1
2019-03-31 05:56:00,6
2019-03-31 05:57:00,1
2019-03-31 06:01:00,1
2019-03-31 06:02:00,1
2019-03-31 06:06:00,6
2019-03-31 06:07:00,1
2019-03-31 06:11:00,1
2019-03-31 06:12:00,1
2019-03-31 06:14:00,1
2019-03-31 06:16:00,6
2019-03-31 06:17:00,1
2019-03-31 06:21:00,1
2019-03-31 06:22:00,1
2019-03-31 06:24:00,1
2019-03-31 06:26:00,6
2019-03-31 06:27:00,1
2019-03-31 06:31:00,1
2019-03-31 06:32:00,1
2019-03-31 06:34:00,1
2019-03-31 06:36:00,6
2019-03-31 06:37:00,1
2019-03-31 06:41:00,1
2019-03-31 06:42:00,1
2019-03-31 06:44:00,1
2019-03-31 06:46:00,6
2019-03-31 06:47:00,1
2019-03-31 06:51:00,1
2019-03-31 06:52:00,1
2019-03-31 06:54:00,1
2019-03-31 06:56:00,6
2019-03-31 06:57:00,1
2019-03-31 07:01:00,1
2019-03-31 07:02:00,1
2019-03-31 07:06:00,6
2019-03-31 07:07:00,1
2019-03-31 07:11:00,1
2019-03-31 07:12:00,1
2019-03-31 07:14:00,1
2019-03-31 07:16:00,6
2019-03-31 07:17:00,1
2019-03-31 07:21:00,1
2019-03-31 07:22:00,1
2019-03-31 07:24:00,1
2019-03-31 07:26:00,6
2019-03-31 07:27:00,1
2019-03-31 07:31:00,1
2019-03-31 07:32:00,1
2019-03-31 07:34:00,1
2019-03-31 07:36:00,6
2019-03-31 07:37:00,1
2019-03-31 07:41:00,1
2019-03-31 07:42:00,1
2019-03-31 07:44:00,1
2019-03-31 07:46:00,6
2019-03-31 07:47:00,1
2019-03-31 07:51:00,1
2019-03-31 07:52:00,1
2019-03-31 07:54:00,1
2019-03-31 07:56:00,6
2019-03-31 07:57:00,1
2019-03-31 08:01:00,1
2019-03-31 08:02:00,1
2019-03-31 08:04:00,1
2019-03-31 08:06:00,6
2019-03-31 08:07:00,1
2019-03-31 08:11:00,1
2019-03-31 08:12:00,1
2019-03-31 08:14:00,1
