1640,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-03-31 05:29:00,7
2019-03-31 05:30:00,11
2019-03-31 05:31:00,12
2019-03-31 05:32:00,11
2019-03-31 05:33:00,9
2019-03-31 05:34:00,12
2019-03-31 05:35:00,10
2019-03-31 05:36:00,12
2019-03-31 05:37:00,13
2019-03-31 05:38:00,10
2019-03-31 05:39:00,12
2019-03-31 05:40:00,9
2019-03-31 05:41:00,10
2019-03-31 05:42:00,10
2019-03-31 05:43:00,11
2019-03-31 05:44:00,9
2019-03-31 05:45:00,12
2019-03-31 05:46:00,10
2019-03-31 05:47:00,10
2019-03-31 05:48:00,12
2019-03-31 05:49:00,8
2019-03-31 05:50:00,11
2019-03-31 05:51:00,7
2019-03-31 05:52:00,7
2019-03-31 05:53:00,5
2019-03-31 05:54:00,5
2019-03-31 05:55:00,9
2019-03-31 05:56:00,9
2019-03-31 05:57:00,11
2019-03-31 05:58:00,11
2019-03-31 05:59:00,9
2019-03-31 06:00:00,10
2019-03-31 06:01:00,10
2019-03-31 06:02:00,12
2019-03-31 06:03:00,9
2019-03-31 06:04:00,6
2019-03-31 06:05:00,8
2019-03-31 06:06:00,14
2019-03-31 06:07:00,13
2019-03-31 06:08:00,19
2019-03-31 06:09:00,19
2019-03-31 06:10:00,18
2019-03-31 06:11:00,13
2019-03-31 06:12:00,17
2019-03-31 06:13:00,16
2019-03-31 06:14:00,21
2019-03-31 06:15:00,17
2019-03-31 06:16:00,14
2019-03-31 06:17:00,13
2019-03-31 06:18:00,16
2019-03-31 06:19:00,11
2019-03-31 06:20:00,9
2019-03-31 06:21:00,11
2019-03-31 06:22:00,13
2019-03-31 06:23:00,9
2019-03-31 06:24:00,15
2019-03-31 06:25:00,18
2019-03-31 06:26:00,15
2019-03-31 06:27:00,12
2019-03-31 06:28:00,17
2019-03-31 06:29:00,10
2019-03-31 06:30:00,12
2019-03-31 06:31:00,12
2019-03-31 06:32:00,11
2019-03-31 06:33:00,10
2019-03-31 06:34:00,11
2019-03-31 06:35:00,11
2019-03-31 06:36:00,14
2019-03-31 06:37:00,11
2019-03-31 06:38:00,12
2019-03-31 06:39:00,7
2019-03-31 06:40:00,13
2019-03-31 06:41:00,14
2019-03-31 06:42:00,13
2019-03-31 06:43:00,9
2019-03-31 06:44:00,18
2019-03-31 06:45:00,15
2019-03-31 06:46:00,14
2019-03-31 06:47:00,17
2019-03-31 06:48:00,11
2019-03-31 06:49:00,12
2019-03-31 06:50:00,12
2019-03-31 06:51:00,10
2019-03-31 06:52:00,12
2019-03-31 06:53:00,13
2019-03-31 06:54:00,8
2019-03-31 06:55:00,9
2019-03-31 06:56:00,8
2019-03-31 06:57:00,11
2019-03-31 06:58:00,14
2019-03-31 06:59:00,17
2019-03-31 07:00:00,10
2019-03-31 07:01:00,11
2019-03-31 07:02:00,14
2019-03-31 07:03:00,14
2019-03-31 07:04:00,11
2019-03-31 07:05:00,10
2019-03-31 07:06:00,11
2019-03-31 07:07:00,11
2019-03-31 07:08:00,16
2019-03-31 07:09:00,8
2019-03-31 07:10:00,21
2019-03-31 07:11:00,18
2019-03-31 07:12:00,24
2019-03-31 07:13:00,19
2019-03-31 07:14:00,15
2019-03-31 07:15:00,10
2019-03-31 07:16:00,11
2019-03-31 07:17:00,11
2019-03-31 07:18:00,14
2019-03-31 07:19:00,12
2019-03-31 07:20:00,14
2019-03-31 07:21:00,14
2019-03-31 07:22:00,11
2019-03-31 07:23:00,8
2019-03-31 07:24:00,12
2019-03-31 07:25:00,12
2019-03-31 07:26:00,19
2019-03-31 07:27:00,15
2019-03-31 07:28:00,14
2019-03-31 07:29:00,11
2019-03-31 07:30:00,12
2019-03-31 07:31:00,9
2019-03-31 07:32:00,12
2019-03-31 07:33:00,10
2019-03-31 07:34:00,8
2019-03-31 07:35:00,12
2019-03-31 07:36:00,11
2019-03-31 07:37:00,12
2019-03-31 07:38:00,14
2019-03-31 07:39:00,14
2019-03-31 07:40:00,11
2019-03-31 07:41:00,12
2019-03-31 07:42:00,8
2019-03-31 07:43:00,9
2019-03-31 07:44:00,12
2019-03-31 07:45:00,3
