2,"SELECT top # t.*, a.Name as Artist, b.Title as Album from chinook.Track t join chinook.Album b on b.albumid=t.albumid   join chinook.Artist a on a.artistid=b.artistid   where a.name like &&&"
2019-03-31 12:01:00,2
