246,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-06-11 18:43:00,9
2019-06-11 18:44:00,53
2019-06-11 18:45:00,81
2019-06-11 18:46:00,68
2019-06-11 18:47:00,16
2019-06-11 18:51:00,1
2019-06-11 18:52:00,1
2019-06-11 18:53:00,1
2019-06-11 18:56:00,1
2019-06-11 19:08:00,1
2019-06-11 19:09:00,1
2019-06-11 19:22:00,1
2019-06-11 19:23:00,1
2019-06-11 19:27:00,2
2019-06-11 19:34:00,1
2019-06-11 19:35:00,1
2019-06-11 19:38:00,1
2019-06-11 19:39:00,1
2019-06-11 19:40:00,1
2019-06-11 19:41:00,1
2019-06-11 19:42:00,2
2019-06-11 19:43:00,1
