68,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-06-11 00:45:00,1
2019-06-11 01:45:00,1
2019-06-11 02:45:00,1
2019-06-11 03:46:00,1
2019-06-11 04:46:00,1
2019-06-11 05:45:00,1
2019-06-11 06:46:00,1
2019-06-11 06:58:00,1
2019-06-11 07:17:00,1
2019-06-11 07:45:00,1
2019-06-11 08:45:00,1
2019-06-11 09:10:00,1
2019-06-11 09:46:00,1
2019-06-11 10:46:00,1
2019-06-11 11:46:00,1
2019-06-11 12:48:00,1
2019-06-11 13:47:00,1
2019-06-11 14:33:00,9
2019-06-11 14:45:00,1
2019-06-11 15:45:00,1
2019-06-11 16:45:00,1
2019-06-11 17:46:00,1
2019-06-11 18:43:00,13
2019-06-11 18:44:00,5
2019-06-11 18:46:00,10
2019-06-11 19:17:00,9
2019-06-11 19:45:00,1
