9,select * from zooNoSpec where objid=#
2019-06-11 00:12:00,1
2019-06-11 03:05:00,1
2019-06-11 07:42:00,1
2019-06-11 07:59:00,1
2019-06-11 14:53:00,1
2019-06-11 17:24:00,1
2019-06-11 20:12:00,2
2019-06-11 21:50:00,1
