1241,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-06-11 09:56:00,2
2019-06-11 09:57:00,3
2019-06-11 09:58:00,2
2019-06-11 10:00:00,5
2019-06-11 10:01:00,8
2019-06-11 10:02:00,2
2019-06-11 10:03:00,2
2019-06-11 10:05:00,1
2019-06-11 10:06:00,1
2019-06-11 10:07:00,1
2019-06-11 10:08:00,3
2019-06-11 10:09:00,3
2019-06-11 10:10:00,1
2019-06-11 10:11:00,3
2019-06-11 10:12:00,3
2019-06-11 10:13:00,3
2019-06-11 10:14:00,6
2019-06-11 10:16:00,2
2019-06-11 10:17:00,3
2019-06-11 10:18:00,2
2019-06-11 10:19:00,3
2019-06-11 10:20:00,3
2019-06-11 10:21:00,4
2019-06-11 10:22:00,4
2019-06-11 10:23:00,1
2019-06-11 10:24:00,2
2019-06-11 10:27:00,2
2019-06-11 10:28:00,2
2019-06-11 10:31:00,3
2019-06-11 10:32:00,2
2019-06-11 10:33:00,3
2019-06-11 10:34:00,1
2019-06-11 10:35:00,2
2019-06-11 10:36:00,11
2019-06-11 10:37:00,6
2019-06-11 10:38:00,7
2019-06-11 10:40:00,2
2019-06-11 10:42:00,9
2019-06-11 10:43:00,3
2019-06-11 10:44:00,3
2019-06-11 10:45:00,1
2019-06-11 10:46:00,3
2019-06-11 10:48:00,1
2019-06-11 10:49:00,1
2019-06-11 10:50:00,2
2019-06-11 10:51:00,1
2019-06-11 10:52:00,2
2019-06-11 10:53:00,2
2019-06-11 10:54:00,4
2019-06-11 10:55:00,2
2019-06-11 10:56:00,2
2019-06-11 10:57:00,5
2019-06-11 10:58:00,9
2019-06-11 10:59:00,4
2019-06-11 11:00:00,1
2019-06-11 11:01:00,4
2019-06-11 11:02:00,5
2019-06-11 11:03:00,3
2019-06-11 11:04:00,4
2019-06-11 11:05:00,7
2019-06-11 11:06:00,5
2019-06-11 11:14:00,3
2019-06-11 11:15:00,2
2019-06-11 11:16:00,5
2019-06-11 11:17:00,3
2019-06-11 11:18:00,5
2019-06-11 11:19:00,4
2019-06-11 11:20:00,2
2019-06-11 11:21:00,5
2019-06-11 11:22:00,4
2019-06-11 11:23:00,1
2019-06-11 11:24:00,1
2019-06-11 11:26:00,1
2019-06-11 11:27:00,1
2019-06-11 11:28:00,6
2019-06-11 11:29:00,2
2019-06-11 11:30:00,2
2019-06-11 11:31:00,1
2019-06-11 11:32:00,7
2019-06-11 11:33:00,2
2019-06-11 11:34:00,2
2019-06-11 11:36:00,1
2019-06-11 11:37:00,2
2019-06-11 11:38:00,1
2019-06-11 11:39:00,2
2019-06-11 11:40:00,3
2019-06-11 11:41:00,3
2019-06-11 11:42:00,6
2019-06-11 11:43:00,2
2019-06-11 11:44:00,6
2019-06-11 11:45:00,6
2019-06-11 11:46:00,6
2019-06-11 11:47:00,8
2019-06-11 11:48:00,3
2019-06-11 11:49:00,6
2019-06-11 11:50:00,6
2019-06-11 11:51:00,6
2019-06-11 11:53:00,1
2019-06-11 11:54:00,3
2019-06-11 11:55:00,3
2019-06-11 12:04:00,5
2019-06-11 12:05:00,5
2019-06-11 12:06:00,5
2019-06-11 12:07:00,9
2019-06-11 12:08:00,5
2019-06-11 12:09:00,2
2019-06-11 12:10:00,3
2019-06-11 12:11:00,6
2019-06-11 12:12:00,3
2019-06-11 12:13:00,7
2019-06-11 12:14:00,4
2019-06-11 12:15:00,4
2019-06-11 12:16:00,2
2019-06-11 12:17:00,2
2019-06-11 12:18:00,3
2019-06-11 12:19:00,2
2019-06-11 12:20:00,5
2019-06-11 12:21:00,5
2019-06-11 12:22:00,4
2019-06-11 12:23:00,3
2019-06-11 12:24:00,7
2019-06-11 12:25:00,6
2019-06-11 12:26:00,5
2019-06-11 12:27:00,5
2019-06-11 12:28:00,3
2019-06-11 12:37:00,1
2019-06-11 12:38:00,3
2019-06-11 12:39:00,3
2019-06-11 12:40:00,2
2019-06-11 12:41:00,3
2019-06-11 12:42:00,5
2019-06-11 12:43:00,3
2019-06-11 12:44:00,2
2019-06-11 12:53:00,1
2019-06-11 12:54:00,3
2019-06-11 12:55:00,4
2019-06-11 12:56:00,3
2019-06-11 12:57:00,1
2019-06-11 12:58:00,2
2019-06-11 12:59:00,2
2019-06-11 13:00:00,6
2019-06-11 13:01:00,1
2019-06-11 13:02:00,4
2019-06-11 13:03:00,3
2019-06-11 13:04:00,4
2019-06-11 13:05:00,3
2019-06-11 13:06:00,1
2019-06-11 13:16:00,2
2019-06-11 13:17:00,3
2019-06-11 13:18:00,3
2019-06-11 13:19:00,2
2019-06-11 13:20:00,2
2019-06-11 13:21:00,6
2019-06-11 13:22:00,2
2019-06-11 13:23:00,4
2019-06-11 13:24:00,3
2019-06-11 13:25:00,3
2019-06-11 13:26:00,4
2019-06-11 13:27:00,1
2019-06-11 13:28:00,3
2019-06-11 13:29:00,3
2019-06-11 13:30:00,3
2019-06-11 13:31:00,3
2019-06-11 13:32:00,2
2019-06-11 13:33:00,2
2019-06-11 13:34:00,2
2019-06-11 13:35:00,3
2019-06-11 13:36:00,7
2019-06-11 13:37:00,3
2019-06-11 13:38:00,2
2019-06-11 13:39:00,4
2019-06-11 13:40:00,4
2019-06-11 13:41:00,4
2019-06-11 13:42:00,2
2019-06-11 13:43:00,8
2019-06-11 13:44:00,4
2019-06-11 13:45:00,2
2019-06-11 13:54:00,3
2019-06-11 13:55:00,4
2019-06-11 13:56:00,5
2019-06-11 13:57:00,5
2019-06-11 13:58:00,3
2019-06-11 13:59:00,2
2019-06-11 14:00:00,2
2019-06-11 14:01:00,5
2019-06-11 14:02:00,8
2019-06-11 14:03:00,2
2019-06-11 14:13:00,2
2019-06-11 14:14:00,2
2019-06-11 14:15:00,6
2019-06-11 14:16:00,5
2019-06-11 14:18:00,1
2019-06-11 14:19:00,4
2019-06-11 14:20:00,2
2019-06-11 14:29:00,1
2019-06-11 14:30:00,1
2019-06-11 14:31:00,3
2019-06-11 14:32:00,3
2019-06-11 14:33:00,4
2019-06-11 14:34:00,1
2019-06-11 14:43:00,1
2019-06-11 14:44:00,4
2019-06-11 14:45:00,7
2019-06-11 14:46:00,3
2019-06-11 14:47:00,5
2019-06-11 14:48:00,2
2019-06-11 14:49:00,3
2019-06-11 14:50:00,5
2019-06-11 14:51:00,1
2019-06-11 14:52:00,1
2019-06-11 14:53:00,2
2019-06-11 14:54:00,1
2019-06-11 14:55:00,3
2019-06-11 14:56:00,5
2019-06-11 14:58:00,6
2019-06-11 14:59:00,2
2019-06-11 15:00:00,4
2019-06-11 15:02:00,4
2019-06-11 15:03:00,5
2019-06-11 15:04:00,2
2019-06-11 15:05:00,1
2019-06-11 15:06:00,2
2019-06-11 15:07:00,3
2019-06-11 15:08:00,2
2019-06-11 15:09:00,2
