89,select distinct parent from DBViewCols where viewname=&&&
2019-01-24 02:11:00,1
2019-01-24 02:12:00,1
2019-01-24 02:44:00,1
2019-01-24 04:59:00,1
2019-01-24 07:50:00,1
2019-01-24 08:38:00,1
2019-01-24 08:45:00,1
2019-01-24 09:22:00,2
2019-01-24 09:23:00,1
2019-01-24 09:52:00,2
2019-01-24 09:53:00,1
2019-01-24 10:28:00,1
2019-01-24 10:29:00,1
2019-01-24 10:30:00,1
2019-01-24 12:07:00,1
2019-01-24 12:12:00,1
2019-01-24 12:13:00,1
2019-01-24 12:14:00,1
2019-01-24 12:24:00,1
2019-01-24 13:21:00,1
2019-01-24 13:22:00,1
2019-01-24 13:25:00,1
2019-01-24 13:45:00,1
2019-01-24 13:47:00,1
2019-01-24 17:16:00,4
2019-01-24 17:17:00,1
2019-01-24 17:18:00,3
2019-01-24 17:19:00,2
2019-01-24 17:20:00,1
2019-01-24 17:23:00,1
2019-01-24 17:47:00,5
2019-01-24 17:48:00,6
2019-01-24 17:49:00,5
2019-01-24 17:50:00,6
2019-01-24 17:51:00,6
2019-01-24 17:52:00,5
2019-01-24 17:53:00,5
2019-01-24 17:54:00,6
2019-01-24 17:55:00,5
2019-01-24 22:03:00,1
2019-01-24 22:37:00,1
