124,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-01-24 00:18:00,1
2019-01-24 00:34:00,1
2019-01-24 00:46:00,1
2019-01-24 00:54:00,1
2019-01-24 01:43:00,1
2019-01-24 01:57:00,1
2019-01-24 02:09:00,1
2019-01-24 02:12:00,1
2019-01-24 03:10:00,1
2019-01-24 03:39:00,1
2019-01-24 04:05:00,1
2019-01-24 05:12:00,2
2019-01-24 06:12:00,1
2019-01-24 09:18:00,1
2019-01-24 09:19:00,1
2019-01-24 09:34:00,1
2019-01-24 09:39:00,1
2019-01-24 09:48:00,1
2019-01-24 11:07:00,1
2019-01-24 11:09:00,1
2019-01-24 11:11:00,1
2019-01-24 11:18:00,1
2019-01-24 11:19:00,1
2019-01-24 11:27:00,1
2019-01-24 11:51:00,1
2019-01-24 13:19:00,1
2019-01-24 13:22:00,1
2019-01-24 14:20:00,1
2019-01-24 14:33:00,1
2019-01-24 14:41:00,1
2019-01-24 14:52:00,1
2019-01-24 14:54:00,1
2019-01-24 14:57:00,1
2019-01-24 14:58:00,2
2019-01-24 14:59:00,1
2019-01-24 15:00:00,1
2019-01-24 15:02:00,1
2019-01-24 15:03:00,1
2019-01-24 15:04:00,1
2019-01-24 15:05:00,1
2019-01-24 15:22:00,1
2019-01-24 15:30:00,1
2019-01-24 15:33:00,1
2019-01-24 15:37:00,1
2019-01-24 15:57:00,2
2019-01-24 15:59:00,1
2019-01-24 16:33:00,1
2019-01-24 16:36:00,1
2019-01-24 16:42:00,2
2019-01-24 16:45:00,1
2019-01-24 16:51:00,1
2019-01-24 16:52:00,1
2019-01-24 16:56:00,1
2019-01-24 17:01:00,1
2019-01-24 17:06:00,1
2019-01-24 17:07:00,2
2019-01-24 17:12:00,1
2019-01-24 17:13:00,1
2019-01-24 17:15:00,1
2019-01-24 17:17:00,1
2019-01-24 17:25:00,1
2019-01-24 17:29:00,1
2019-01-24 17:30:00,2
2019-01-24 17:40:00,1
2019-01-24 17:45:00,1
2019-01-24 17:47:00,1
2019-01-24 17:51:00,2
2019-01-24 17:54:00,1
2019-01-24 17:55:00,1
2019-01-24 17:58:00,1
2019-01-24 18:01:00,1
2019-01-24 18:12:00,1
2019-01-24 18:33:00,1
2019-01-24 18:38:00,2
2019-01-24 18:39:00,1
2019-01-24 18:43:00,1
2019-01-24 18:44:00,1
2019-01-24 18:47:00,2
2019-01-24 18:48:00,1
2019-01-24 18:50:00,1
2019-01-24 18:58:00,1
2019-01-24 19:21:00,1
2019-01-24 19:22:00,1
2019-01-24 19:29:00,1
2019-01-24 19:30:00,1
2019-01-24 19:37:00,1
2019-01-24 19:52:00,1
2019-01-24 21:13:00,1
2019-01-24 21:14:00,1
2019-01-24 21:33:00,1
2019-01-24 21:44:00,1
2019-01-24 21:52:00,1
2019-01-24 21:53:00,1
2019-01-24 22:01:00,1
2019-01-24 22:05:00,2
2019-01-24 22:25:00,1
2019-01-24 22:39:00,1
2019-01-24 22:40:00,1
2019-01-24 22:42:00,1
2019-01-24 22:43:00,1
2019-01-24 22:48:00,1
2019-01-24 23:00:00,1
2019-01-24 23:11:00,2
2019-01-24 23:18:00,1
2019-01-24 23:21:00,1
2019-01-24 23:30:00,1
2019-01-24 23:33:00,1
2019-01-24 23:36:00,2
2019-01-24 23:39:00,1
2019-01-24 23:41:00,1
2019-01-24 23:42:00,1
2019-01-24 23:49:00,1
