1,"SELECT TOP #   pz.objid, pz.z, g.ra, g.dec FROM Galaxy AS G   join Photoz AS pz ON pz.objid=g.objid WHERE     g.ra BETWEEN # AND #    g.dec BETWEEN # AND #"
2019-01-24 02:55:00,1
