1,"SELECT TOP # objID,  	 -- Get the unique object ID,     field, ra, dec 	-- the field number, and coordinates FROM PhotoPrimary 	-- From the photometric data WHERE     ra > #. and ra < # and dec > #. and dec < #"
2019-01-24 10:50:00,1
