1,"SELECT    m.*,    n.objid, n.distance,     o.ra AS ra2, o.dec AS dec2 into mydb.berlind_photoobj from MyDB.berlind_#apr1# AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN PhotoObj AS o ON n.objid=o.objid"
2019-01-24 16:40:00,1
