1,"SELECT TOP #   m.*, dbo.fSpecidFromSDSS(m.PLATE,m.MJD,m.FIBERID,m.RERUN) as specObjID FROM mydb.SDSS7_ID0# as m"
2019-01-24 13:04:00,1
