93,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-01-24 01:02:00,1
2019-01-24 06:01:00,5
2019-01-24 07:01:00,2
2019-01-24 07:02:00,5
2019-01-24 08:01:00,9
2019-01-24 08:02:00,7
2019-01-24 09:01:00,6
2019-01-24 09:02:00,16
2019-01-24 09:33:00,4
2019-01-24 10:01:00,5
2019-01-24 12:32:00,3
2019-01-24 13:01:00,3
2019-01-24 14:01:00,1
2019-01-24 15:02:00,3
2019-01-24 16:01:00,5
2019-01-24 16:31:00,2
2019-01-24 17:01:00,2
2019-01-24 19:01:00,4
2019-01-24 19:31:00,3
2019-01-24 20:50:00,4
2019-01-24 21:31:00,3
