101,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-24 05:17:00,1
2019-01-24 06:28:00,1
2019-01-24 07:10:00,1
2019-01-24 07:12:00,1
2019-01-24 07:15:00,1
2019-01-24 07:30:00,1
2019-01-24 07:55:00,1
2019-01-24 08:23:00,1
2019-01-24 08:25:00,1
2019-01-24 09:02:00,1
2019-01-24 09:10:00,1
2019-01-24 09:14:00,1
2019-01-24 09:17:00,1
2019-01-24 09:19:00,1
2019-01-24 09:26:00,1
2019-01-24 09:33:00,1
2019-01-24 09:51:00,1
2019-01-24 09:54:00,1
2019-01-24 09:58:00,1
2019-01-24 10:46:00,1
2019-01-24 10:54:00,1
2019-01-24 11:24:00,1
2019-01-24 11:25:00,1
2019-01-24 12:40:00,2
2019-01-24 12:58:00,1
2019-01-24 13:10:00,2
2019-01-24 13:11:00,3
2019-01-24 13:12:00,4
2019-01-24 13:13:00,2
2019-01-24 13:15:00,4
2019-01-24 13:16:00,2
2019-01-24 13:17:00,4
2019-01-24 13:18:00,1
2019-01-24 13:19:00,3
2019-01-24 13:20:00,4
2019-01-24 13:21:00,3
2019-01-24 13:22:00,4
2019-01-24 13:23:00,5
2019-01-24 13:24:00,3
2019-01-24 13:25:00,4
2019-01-24 14:25:00,1
2019-01-24 14:34:00,1
2019-01-24 14:35:00,1
2019-01-24 14:36:00,2
2019-01-24 14:39:00,1
2019-01-24 14:41:00,2
2019-01-24 14:44:00,1
2019-01-24 14:47:00,1
2019-01-24 14:48:00,1
2019-01-24 14:50:00,1
2019-01-24 15:04:00,1
2019-01-24 15:27:00,2
2019-01-24 15:28:00,1
2019-01-24 15:53:00,1
2019-01-24 16:03:00,1
2019-01-24 16:07:00,1
2019-01-24 16:11:00,1
2019-01-24 16:50:00,1
2019-01-24 16:54:00,1
2019-01-24 16:59:00,1
2019-01-24 20:20:00,1
2019-01-24 22:29:00,1
2019-01-24 22:33:00,1
2019-01-24 22:54:00,1
