1,"SELECT TOP #   pz.objid, pz.z, g.ra, g.dec into mydb.pz3 from Photoprimary AS G   join Photoz as pz on pz.objid=g.objid WHERE     g.ra BETWEEN # AND #   AND g.dec BETWEEN # AND #   AND pz.zErr<#*(#+pz.z)"
2019-01-24 03:35:00,1
