1,"SELECT    s.specobjid, s.plate, s.mjd, s.fiberid, s.slope,   o.lineid, o.restWave, o.wave, o.sigma, o.height, o.z, o.continuum, o.ew into mydb.LBA1_spec1 FROM MyDB.LBA1 AS s    JOIN speclineall AS o ON s.specobjid=o.specobjid"
2019-12-23 00:22:00,1
